symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
NETWEB,128.96984993712258,2886.9123,2025-09-05,5,147,3144.7,0.08929530003388053,405571.48709726933,0.041377950934904255
ATHERENERG,564.2138661577261,645.100125,2025-11-07,1,84,621.25,-0.03697119885072109,350517.86435048736,0.03576117023587367
NATIONALUM,1471.0791965729422,263.93431499999997,2025-11-14,9,77,385.45,0.4604012365728194,567027.4763190405,0.057850307135237
MUTHOOTFIN,105.36437493271171,3685.0053000000003,2025-11-14,21,77,3829.6,0.03923866812348953,403503.41024231276,0.041166957841562164
HINDCOPPER,1002.0466892100343,366.99502500000006,2025-12-05,4,56,685.9,0.868962665093348,687303.8241291625,0.0701213591609508
ASHOKLEY,2197.5441365641746,162.77991000000003,2025-12-12,18,49,196.69,0.20831864325272065,432234.9562208075,0.044098259813233995
SHRIRAMFIN,450.93268603163426,885.4423499999999,2025-12-19,13,42,1020.0,0.1519665848375109,459951.33975226694,0.04692599103779778
HINDZINC,678.3180548625489,588.6249000000001,2025-12-19,14,42,628.5,0.06774280191001059,426322.897481112,0.04349508901785527
JKTYRE,715.4058243921169,511.79654999999997,2025-12-24,12,37,519.7,0.015442562088392453,371796.40693658317,0.03793208835784357
VEDL,621.2514017865526,608.84025,2026-01-09,11,21,681.55,0.11942336269653664,423413.8928876249,0.043198301267315366
HINDALCO,418.80277695740176,903.1526999999999,2026-01-09,22,21,962.6,0.06582198115556781,403139.55309919495,0.04112983574719848
MCX,158.09679830371172,2367.2250000000004,2026-01-14,6,16,2528.0,0.06791707590110763,399668.7061117832,0.040775726691417546
BANKINDIA,2488.034145966686,150.42024,2026-01-14,14,16,164.1,0.09094361237556847,408286.4033531332,0.04165493705252195
INDIANB,449.35477140582157,832.8624000000001,2026-01-14,17,16,911.7,0.0946586134756473,409676.74509068753,0.04179678502268134
UNIONBANK,2162.2304387664635,173.08548000000002,2026-01-14,19,16,180.76,0.04433947896727086,390844.7741114259,0.03987547547312579
FEDERALBNK,1229.5829319386303,281.59957499999996,2026-01-23,14,7,287.75,0.02184103083252187,353812.4886653409,0.03609730038206478
CANBK,2246.770457142782,154.11010500000003,2026-01-23,18,7,147.42,-0.04341120265929377,331218.9007919889,0.03379221632115595
M&MFIN,953.8909305674828,362.9870250000001,2026-01-23,19,7,375.55,0.03460998364886447,358233.73897461814,0.0365483732118575
AUBANK,350.8835714311705,986.7946499999999,2026-01-23,24,7,982.35,-0.00450412859453575,344690.4763954103,0.03516663787707893
GMDCLTD,631.7189224233441,591.2301,2026-01-30,10,0,577.75,-0.022800090861409106,364975.60743008705,0.03723620436132158
KARURVYSYA,1234.8707973360747,302.4537,2026-01-30,12,0,301.4,-0.003483839014037704,372190.0583170929,0.03797225017401257
ECLERX,79.70358059206788,4686.0033,2026-01-30,19,0,4651.2,-0.007427075435478381,370717.2940498261,0.03782199314281493
GVT&D,117.49830572789703,3178.6947000000005,2026-01-30,20,0,3230.3,0.01623474566462768,379554.7769928258,0.03872362687999083
APLAPOLLO,182.25839189100734,2049.2403,2026-01-30,24,0,2045.7,-0.0017276158389037954,372845.99229143374,0.03803917106137836
