date,symbol,side,shares,price,notional,slippage,cash_after
2020-07-10,ALKYLAMINE,BUY,42.90884666881502,969.1125,41583.499667332,83.166999334664,958333.3333333334
2020-07-10,GRANULES,BUY,178.8056959627283,232.5625,41583.499667332,83.166999334664,916666.6666666667
2020-07-10,LTFOODS,BUY,919.7345793161626,45.2125,41583.499667332,83.166999334664,875000.0000000001
2020-07-10,ADANIGREEN,BUY,112.6046770262519,369.28749999999997,41583.499667332,83.166999334664,833333.3333333335
2020-07-10,SUZLON,BUY,8596.07228265261,4.8375,41583.499667332006,83.16699933466401,791666.6666666669
2020-07-10,IRB,BUY,3367.0849933062345,12.350000000000001,41583.499667332,83.166999334664,750000.0000000002
2020-07-10,ESCORTS,BUY,36.91471152695976,1126.475,41583.499667332,83.166999334664,708333.3333333336
2020-07-10,AUROPHARMA,BUY,50.85966722295954,817.6125,41583.499667332006,83.16699933466401,666666.666666667
2020-07-10,TTML,BUY,11052.09293483907,3.7625,41583.499667332,83.166999334664,625000.0000000003
2020-07-10,NAVINFLUOR,BUY,24.13243265109836,1723.1375,41583.499667332,83.166999334664,583333.3333333337
2020-07-10,INDIACEM,BUY,339.00743639932335,122.6625,41583.499667332,83.166999334664,541666.6666666671
2020-07-10,DIXON,BUY,33.33413468593118,1247.475,41583.499667332,83.166999334664,500000.0000000004
2020-07-10,JBCHEPHARM,BUY,115.89200395006306,358.8125,41583.499667332,83.166999334664,458333.3333333337
2020-07-10,BSOFT,BUY,419.5585790624997,99.11250000000001,41583.499667332006,83.16699933466401,416666.66666666704
2020-07-10,APLLTD,BUY,44.35573297848747,937.5,41583.499667332,83.166999334664,375000.00000000035
2020-07-10,BAYERCROP,BUY,7.170387939541715,5799.3375,41583.499667332,83.166999334664,333333.33333333366
2020-07-10,TARIL,BUY,6959.581534281507,5.975,41583.499667332,83.166999334664,291666.666666667
2020-07-10,IRCTC,BUY,149.0448016750251,279.0,41583.499667332006,83.16699933466401,250000.0000000003
2020-07-10,SYNGENE,BUY,94.9178262207989,438.1,41583.499667332,83.166999334664,208333.33333333363
2020-07-10,TATACOMM,BUY,65.5813581474305,634.075,41583.499667332,83.166999334664,166666.66666666698
2020-07-10,LAURUSLABS,BUY,355.9850158787116,116.8125,41583.499667332,83.166999334664,125000.00000000032
2020-07-10,AJANTPHARM,BUY,43.49169791327703,956.125,41583.499667332,83.166999334664,83333.33333333366
2020-07-10,POLYMED,BUY,125.78191066948577,330.6,41583.499667332,83.166999334664,41666.666666667
2020-07-10,BDL,BUY,210.32306843185097,197.7125,41583.49966733233,83.16699933466467,0.0
2020-07-17,AJANTPHARM,SELL,43.49169791327703,960.2125,41761.27198255252,83.52254396510504,41677.749438587416
2020-07-17,BAYERCROP,SELL,7.170387939541715,5541.575000000001,39735.242546065885,79.47048509213177,81333.52149956118
2020-07-17,BDL,SELL,210.32306843185097,188.97500000000002,39745.80185690904,79.49160371381808,120999.8317527564
2020-07-17,INDIACEM,SELL,339.00743639932335,117.475,39824.89859101051,79.64979718202102,160745.0805465849
2020-07-17,IRB,SELL,3367.0849933062345,11.725,39479.071546515595,78.9581430930312,200145.19395000747
2020-07-17,IRCTC,SELL,149.0448016750251,275.5875,41074.884281615974,82.14976856323194,241137.9284630602
2020-07-17,SYNGENE,SELL,94.9178262207989,415.975,39483.44276219683,78.96688552439366,280542.40433973266
2020-07-17,TARIL,SELL,6959.581534281507,5.025,34971.897209764575,69.94379441952915,315444.3577550777
2020-07-17,IPCALAB,BUY,43.859501281518135,897.2249999999999,39351.84103731011,78.70368207462022,276013.81303569296
2020-07-17,NEULANDLAB,BUY,56.27620677114832,699.2625,39351.8410373101,78.7036820746202,236583.26831630824
2020-07-17,MUTHOOTFIN,BUY,33.46173851517621,1176.025,39351.8410373101,78.7036820746202,197152.72359692352
2020-07-17,CIPLA,BUY,57.66893722265632,682.375,39351.84103731011,78.70368207462022,157722.1788775388
2020-07-17,EIDPARRY,BUY,131.68307537477762,298.8375,39351.8410373101,78.7036820746202,118291.63415815408
2020-07-17,DRREDDY,BUY,47.64794362102598,825.8875,39351.8410373101,78.7036820746202,78861.08943876936
2020-07-17,BIOCON,BUY,91.77736817050925,428.775,39351.8410373101,78.7036820746202,39430.544719384634
2020-07-17,ASTRAZEN,BUY,11.633349652955134,3382.675,39351.84103731001,78.70368207462002,0.0
2020-07-24,ASTRAZEN,SELL,11.633349652955134,3383.0625,39356.34896030053,78.71269792060106,39277.63626237993
2020-07-24,CIPLA,SELL,57.66893722265632,669.5625,38612.95777914482,77.22591555828964,77813.36812596646
2020-07-24,DRREDDY,SELL,47.64794362102598,821.3875,39137.42529101548,78.27485058203096,116872.5185663999
2020-07-24,EIDPARRY,SELL,131.68307537477762,289.1125,38071.223129290396,76.14244625858079,154867.59924943172
2020-07-24,RPOWER,BUY,10478.541171855051,3.6875,38639.6205712155,77.279241142431,116150.69943707378
2020-07-24,SYNGENE,BUY,84.98528154667584,454.6625,38639.620571215506,77.27924114243102,77433.79962471584
2020-07-24,DIVISLAB,BUY,16.268800173137905,2375.075,38639.620571215506,77.27924114243102,38716.89981235791
2020-07-24,RELIANCE,BUY,38.49190787474614,1003.8375,38639.62057121548,77.27924114243096,0.0
2020-07-31,BIOCON,SELL,91.77736817050925,407.79999999999995,37426.810739933666,74.85362147986733,37351.9571184538
2020-07-31,IPCALAB,SELL,43.859501281518135,909.55,39892.409390604815,79.78481878120964,77164.58169027741
2020-07-31,NEULANDLAB,SELL,56.27620677114832,742.6375,41792.82150600866,83.58564301201731,118873.81755327404
2020-07-31,TTML,SELL,11052.09293483907,3.3749999999999996,37300.81365508185,74.6016273101637,156100.02958104573
2020-07-31,PATANJALI,BUY,179.58323075007993,216.875,38947.113168923584,77.89422633784717,117075.0221857843
2020-07-31,DRREDDY,BUY,43.25954951077941,900.3125,38947.113168923584,77.89422633784717,78050.01479052287
2020-07-31,DEEPAKNTR,BUY,61.906796215257046,629.125,38947.11316892359,77.89422633784719,39025.007395261426
2020-07-31,CIPLA,BUY,55.28039766360708,704.5375,38947.11316892358,77.89422633784716,0.0
2020-08-07,DIVISLAB,SELL,16.268800173137905,2768.8125,45045.257279386395,90.0905145587728,44955.16676482762
2020-08-07,DRREDDY,SELL,43.25954951077941,921.55,39865.83785165876,79.73167570331752,84741.27294078306
2020-08-07,ESCORTS,SELL,36.91471152695976,1128.9125,41673.47927667896,83.34695855335792,126331.40525890866
2020-08-07,JBCHEPHARM,SELL,115.89200395006306,367.575,42599.003351944426,85.19800670388885,168845.2106041492
2020-08-07,POLYMED,SELL,125.78191066948577,410.28749999999997,51606.74567380664,103.21349134761329,220348.74278660823
