start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-30,8.801632945413704,0.5078580872240543,-0.32762153316749865,390,1.606336045065921,0.43439337023724517,0.9980039920159688,144.51089666510532,27.876234747239977,9.0,0.4578733294596165,0.5681818181818182,0.39263803680981596,0.42857142857142855,0.4693069306930693,0.47161572052401746,3466,1745,1721,11.9106529209622,51.73134328358209,495.14285714285717
