start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-21,7.431246949481661,0.4700563586447022,-0.4327461969575661,260,0.8885855773279572,0.31265796049665356,1.9648910795189667,80.29586395819801,39.66293103448276,20.0,0.4646551724137931,0.1875,0.5636363636363636,0.4573170731707317,0.4623376623376623,0.4666666666666667,2343,1183,1160,8.079310344827586,34.97014925373134,334.7142857142857
