start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-30,11.78330421178695,0.5816631291026,-0.2767189886845872,266,1.3608111373507372,0.31245804036182057,0.9980039920159688,122.42272608801889,38.73273761169781,14.0,0.4768480909829407,0.5555555555555556,0.5625,0.44666666666666666,0.4763231197771588,0.4766917293233083,2486,1255,1231,8.542955326460481,37.1044776119403,355.14285714285717
