symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
LTF,3002.286002309344,223.558725,2025-08-22,20,165,284.7,0.2734908914872367,854750.8248574702,0.06060853488875228
NETWEB,306.7685214734623,2886.9123000000004,2025-09-05,12,151,3207.5,0.11104864529483605,983960.0326261303,0.06977048074390922
ATHERENERG,801.9581833956252,645.100125,2025-11-07,2,88,675.9,0.04774433271114309,542043.536157103,0.038435136436257414
NATIONALUM,1879.1540493277528,263.93431499999997,2025-11-14,13,81,370.85,0.40508444307440694,696884.2791931971,0.049414559097906596
MUTHOOTFIN,134.59227230658163,3685.0053000000003,2025-11-14,21,81,3624.2,-0.01650073610477587,487789.31329351314,0.03458808667197278
IDEA,46044.955371934884,10.7715,2025-11-14,22,81,11.41,0.05927679524671592,525372.940793777,0.03725306052441153
HINDCOPPER,1109.3308616858935,366.99502500000006,2025-12-05,14,60,614.75,0.6750908271849188,681961.1472214031,0.0483563920409602
ASHOKLEY,3596.6211517761726,162.77991,2025-12-12,21,53,199.87,0.2278542235340959,718856.6696055037,0.05097257384579014
M&MFIN,1038.772223658429,371.3161500000001,2025-12-19,17,46,362.45,-0.02387763096218709,376502.99246499763,0.026697014019658377
JKTYRE,990.6219100500304,511.79654999999997,2025-12-24,15,41,534.25,0.0438718275846135,529239.7554442288,0.03752724799967875
SHRIRAMFIN,522.5227511806726,970.2866999999999,2025-12-24,17,41,1000.4,0.031035466115324484,522731.7602811448,0.037065780118716626
HINDZINC,811.6211350295612,624.6718500000001,2025-12-24,18,41,628.25,0.005728047454035101,509900.9780823218,0.0361559770650875
GPIL,1982.0393133392256,255.79556999999997,2025-12-24,22,41,252.52,-0.0128054211415779,500504.5674044213,0.03548969787840693
VEDL,228.5241097293926,608.84025,2026-01-09,18,25,675.65,0.10973280757965664,154402.3147386641,0.010948334658001525
MCX,290.1319312768546,2367.225,2026-01-14,10,20,2434.1,0.02825037755177484,706210.1339209917,0.0500758353145528
HINDALCO,723.0154137723889,949.9210499999998,2026-01-14,16,20,955.3,0.005662523217061288,690696.6247767631,0.04897580588741333
CANBK,4493.635478031723,152.84007,2026-01-14,20,20,147.34,-0.035985785664714665,662092.2513331941,0.04694753154662572
INDIANB,824.6350910028499,832.8624,2026-01-14,23,20,870.1,0.04471038673375105,717514.9926815797,0.05087743843288587
BANKINDIA,4565.925177468488,150.42023999999998,2026-01-14,24,20,158.01,0.050457039557974426,721461.8372917958,0.051157300659750236
CUB,2101.1497218613526,279.7584,2026-01-23,19,11,298.5,0.06699209031793152,627193.1919756137,0.04447291462301964
AUBANK,595.6804532213233,986.7946499999998,2026-01-23,21,11,982.3,-0.004554797697778223,585136.9091993059,0.04149079444505535
FEDERALBNK,2087.411830605132,281.59957499999996,2026-01-23,22,11,285.5,0.013850961955464758,595956.0776377651,0.04225795831164651
ABCAPITAL,1670.9848389765439,351.77715,2026-01-23,23,11,345.45,-0.017986244984928734,577241.7126244471,0.04093096310807983
GMDCLTD,113.37440662311265,591.2301,2026-01-30,16,4,590.0,-0.0020805774266229315,66890.89990763646,0.004743089240619396
KARURVYSYA,221.62189374844291,302.4537,2026-01-30,20,4,304.65,0.007261607313780338,67517.10993046314,0.004787492440841526
