signal,window,shape,hyst,params,is_mean_w,is_cagr,is_maxdd,is_sharpe,is_taken,is_expo,is_c_cagr,is_c_maxdd,is_c_sharpe,is_c_expo,is_edge,is_chg_yr,is_cash,oos_mean_w,oos_cagr,oos_maxdd,oos_sharpe,oos_taken,oos_expo,oos_c_cagr,oos_c_maxdd,oos_c_sharpe,oos_c_expo,oos_edge,oos_chg_yr,oos_cash
pct_leading,63,D3_continuous,0,4,0.7014656997495091,0.19276950793200975,0.3393107536639577,0.7958392100189288,442,0.5928269771048562,0.20524896945875604,0.4223331740467108,0.8686420658446165,0.6833168673546607,-0.07280285582568768,21.12588602211511,0.2018348623853211,0.6344344192779839,0.14123233498247822,0.3338588049741562,0.5756957934315606,602,0.5657128858635828,0.16435387254238965,0.3210883431943894,0.6909947978425766,0.6846821584329309,-0.11529900441101593,19.92783043032787,0.19561933534743203
pct_leading,126,D1_four_bucket,0,4,0.7992599444958371,0.25632944208426967,0.36487234809194335,1.0704609894497288,409,0.6656065992782791,0.22663672950856317,0.44718771949286507,0.9101704162366272,0.7533818631371967,0.16029057321310158,7.646990404187264,0.3379014989293362,0.7254089422028354,0.16826477399343553,0.3729855396593964,0.6519450471404501,515,0.7109194100452818,0.18271514358229002,0.35697500576230523,0.7155371002225202,0.7692282343971397,-0.06359205308207005,8.887999487704919,0.33534743202416917
pct_leading,126,D2_two_bucket,0,2,0.6987357385137218,0.2379349647254636,0.37868329090231156,0.9828221228546006,353,0.6401732820802725,0.2046600079624299,0.42144251563070034,0.8676544591857793,0.6813302788507721,0.11516766366882125,6.9035330037801685,0.4860813704496788,0.6196292257360959,0.1937463455453352,0.3546233442328248,0.7797866214827521,425,0.694278085418564,0.16126512260870918,0.3150613875358552,0.6864539213851297,0.6704406798957888,0.0933327000976224,7.671746926229509,0.5196374622356495
pct_leading,126,D3_continuous,0,4,0.6844125270040812,0.19750245202425565,0.36487234809194335,0.8340114462614859,464,0.5504062211601741,0.20108226699579057,0.41609231072484465,0.8614446675665925,0.6694036334878938,-0.027433221305106614,21.029223611514976,0.20085653104925053,0.6266689231654573,0.17048697654750833,0.37038798090934677,0.7411874121942736,610,0.610135214307772,0.16290690854702827,0.31826440944683143,0.6889014733681005,0.6780004548311298,0.05228593882617316,22.453893442622952,0.13406344410876134
net_highs,21,D1_four_bucket,0,4,0.7264878199198274,0.18776812441032198,0.37176242877557464,0.7646689207554055,468,0.7228159669272676,0.21092736222498365,0.4316845443448071,0.8771241504009979,0.7031117783438683,-0.1124552296455924,62.34267123287671,0.3245967741935484,0.7375136314067612,0.16665143755623935,0.3477149710683559,0.6065561401936689,587,0.8129030684686703,0.18424082094020489,0.3616067643512991,0.7145906999805299,0.7794709527308366,-0.10803455978686105,63.43224897540984,0.24924471299093656
net_highs,21,D2_two_bucket,0,2,0.6207215541165587,0.1685151174984285,0.37297353423840074,0.6534253368854306,449,0.7215578701093921,0.18437835462947127,0.39137554522458895,0.8303247404324273,0.6145930011047771,-0.17689940354699674,49.43383561643835,0.46975806451612906,0.6242093784078517,0.2042985347218209,0.3200046991860537,0.791730569684568,521,0.8093383371708324,0.16222385369523695,0.3169316691893235,0.6878926304884736,0.6748524908274934,0.10383793919609441,49.67923924180328,0.4792296072507553
net_highs,21,D3_continuous,0,4,0.6101158533210048,0.18088688665863217,0.36262334196481816,0.7830356362984378,509,0.6143744640254644,0.18152451362658262,0.38702843535030274,0.8245839267187237,0.6051889070751009,-0.04154829042028596,184.12602739726026,0.2,0.629822699478958,0.16811305722383807,0.29303129228946845,0.7094764308913829,616,0.6761325495567916,0.16349771028860682,0.3194173184527608,0.6897633268217288,0.680726457631092,0.019713104069654097,175.9823898565574,0.22167673716012085
net_highs,42,D1_four_bucket,0,4,0.7263336416897934,0.23337958299081274,0.3369270719256924,1.0313387978097681,426,0.7039968433553951,0.21092736222498365,0.4316845443448071,0.8771241504009979,0.7031117783438683,0.15421464740877022,61.24191780821918,0.33991935483870966,0.7378407851690294,0.1650316667576015,0.2992467845902226,0.6102547768806065,563,0.785258552253117,0.18424082094020489,0.3616067643512991,0.7145906999805299,0.7794709527308366,-0.10433592309992346,58.19300717213115,0.26057401812688824
net_highs,42,D2_two_bucket,0,2,0.6231884057971014,0.2056677927635986,0.33741460777693266,0.8761143807323462,410,0.7016381618969021,0.18511048580989775,0.3924856269042567,0.8317723758654736,0.617005981892199,0.044342004866872564,49.83410958904109,0.4875,0.6157033805888767,0.17156730003820675,0.36354697949867265,0.6263464638120653,511,0.7766567170261766,0.16044106861829377,0.3134541445690079,0.685195858959824,0.6666547742989501,-0.058849395147758776,45.001344774590166,0.46865558912386707
net_highs,42,D3_continuous,0,4,0.6459927900366158,0.21065487102731062,0.27486574699197475,1.0244089581028333,467,0.6178883110072562,0.1910194902873632,0.4013698831971585,0.8430967124344977,0.6364882666420438,0.1813122456683356,182.12465753424655,0.2,0.616096979717239,0.14742930651140806,0.23928297396014286,0.5967087020243675,588,0.6577274021043452,0.16044106861829377,0.3134541445690079,0.685195858959824,0.6666547742989501,-0.0884871569354565,163.8198642418033,0.23602719033232628
net_highs,63,D1_four_bucket,0,4,0.742213999383287,0.19562899338383755,0.321067687471684,0.8372234310982319,431,0.6860489376930143,0.21408907915433595,0.43742536762871786,0.881098682975504,0.714550556938011,-0.04387525187727204,59.60188497523391,0.3471040907249899,0.7134133042529989,0.19027932895885824,0.350817271808435,0.7331632044829798,541,0.7753764327541681,0.1806853332711147,0.3523526406461065,0.7131977898843236,0.7590150878592251,0.019965414598656195,56.508965163934434,0.2783232628398791
net_highs,63,D2_two_bucket,0,2,0.6534073388837496,0.20730065870069736,0.356905148103439,0.8835121636476798,404,0.6878211008172549,0.19295709429216656,0.40425451544001545,0.846676072807737,0.6428796972329148,0.03683609083994277,48.64639515685196,0.4823815309842041,0.5869138495092694,0.17948618498338598,0.3703021054595823,0.7148386286114206,463,0.7414843481276471,0.15433306924877876,0.3015492894021543,0.6752267753173432,0.6387663992983037,0.03961185329407735,42.47528176229508,0.49055891238670696
net_highs,63,D3_continuous,0,4,0.6547810786989919,0.18055543682015474,0.245160508926203,0.8415236272179889,471,0.5901932812871227,0.19331554678098684,0.4047866468165058,0.8473312562916383,0.6440622767396273,-0.005807629073649401,182.8260181618052,0.20008100445524504,0.5904451139892214,0.1430966109860492,0.3472232521431431,0.5600562066678186,575,0.6468335092691606,0.1550884512669406,0.3030208412802048,0.6765231962394678,0.6421991455792788,-0.11646698957164914,156.80302254098362,0.25490936555891236
net_highs,126,D1_four_bucket,0,4,0.7923219241443108,0.24523556337799657,0.30922481743135555,1.1109015960568769,410,0.6377294538881029,0.22528317217939686,0.4463528191643692,0.9069668443912552,0.7491993202175167,0.2039347516656217,52.87192536047498,0.37323358270989193,0.7284623773173392,0.16597289501073798,0.38046605709040726,0.6246300846669958,549,0.7480087456021164,0.1831834808272348,0.3581464537315989,0.7159331133273604,0.7717733364512609,-0.09130302866036466,52.953765368852466,0.2862537764350453
net_highs,126,D2_two_bucket,0,2,0.7197039777983348,0.2395488965151349,0.3542610239452315,1.0047144958053535,356,0.6452634346171813,0.20955024125237998,0.4291822641420828,0.8753582084415008,0.6981090203155679,0.12935628736385274,41.099660729431726,0.4921030756442228,0.6165757906215922,0.1758888034039212,0.43592146642876395,0.6906712918256558,477,0.7405911916049045,0.16079020692120372,0.3141350726459702,0.6857313186928746,0.668258108982848,0.004939973132781161,38.17161885245902,0.4811178247734139
net_highs,126,D3_continuous,0,4,0.7029211618513326,0.19058235946693602,0.3345699021994184,0.8240736459764109,478,0.5714822353771054,0.20568641415720634,0.4229922269737679,0.8693762379237293,0.6847886962139487,-0.04530259194731845,179.2688719253605,0.200332502078138,0.6081866225514833,0.15709849528403086,0.32019344910650493,0.651190264262114,562,0.6278993197494321,0.1588573608881232,0.31036604648105703,0.6827214026163572,0.6593946549851463,-0.03153113835424315,162.32293801229508,0.2345166163141994
pct_above_50,21,D1_four_bucket,0,4,0.7192414431082331,0.23163214186062597,0.3069111646156807,1.0521304323074463,433,0.683410359954401,0.20945624485353087,0.4290110790929573,0.8752431986038293,0.6977644754023985,0.17688723370361703,26.81835616438356,0.36008064516129035,0.6853871319520175,0.1854132846821539,0.3034875962402548,0.6984738105752506,550,0.7929038756988199,0.17498107307312738,0.3414255647973323,0.7062893773352628,0.7328453463494572,-0.00781556676001216,29.75140881147541,0.34629909365558914
pct_above_50,21,D2_two_bucket,0,2,0.6265803268578477,0.176976301879332,0.32022042552568675,0.7256612777036926,413,0.6823394187499582,0.1859231452476997,0.39371537617276886,0.8333674692463134,0.6196845878476469,-0.10770619154262084,20.51404109589041,0.5189516129032258,0.5683751363140677,0.13808429078514184,0.4144077561300892,0.45402930503650824,517,0.779336431025892,0.1503387312078741,0.2937709935153624,0.6680566814187199,0.6206884619706358,-0.21402737638221164,22.173219774590166,0.5317220543806647
