date,turnover,turnover_pct
2020-07-10,998003.9920159688,0.9980039920159688
2020-07-24,488807.14188965585,0.46992129595376647
2020-07-31,167552.2024345586,0.15651505499147836
2020-08-07,415588.0433253747,0.3692512291905231
2020-08-14,267159.1664482199,0.23833209358607133
2020-08-21,497880.58050158434,0.43695718650013093
2020-08-28,356339.86989740876,0.3057763663525785
2020-09-04,285362.2491656429,0.24228645014183717
2020-09-11,333699.3705982944,0.28555209994570474
2020-09-18,624403.8536213035,0.5135237673367663
2020-09-25,409939.71047773387,0.36372133802658935
2020-10-05,412983.55769006634,0.34341173932860064
2020-10-09,515077.2744325469,0.4336609050767633
2020-10-16,404045.0419546218,0.35061998135784367
2020-10-23,266176.72141779214,0.21718627901436208
2020-10-30,337129.29997976776,0.272637783342077
2020-11-06,228327.74249082696,0.18495353398317302
2020-11-13,236097.64969073192,0.18122611797003804
2020-11-20,539897.1433519664,0.39758366226404446
2020-11-27,129204.4885775175,0.08894922503904718
2020-12-04,728575.2654584588,0.4752227877919189
2020-12-11,208108.62275786363,0.1369475320022716
2020-12-18,429800.2716455406,0.2793707573517097
2020-12-28,363684.7822414287,0.23478929336571894
2021-01-01,108228.16671348148,0.0684215855077476
2021-01-08,476473.9833113736,0.2905911284254019
2021-01-15,354362.48340059014,0.21804692722567676
2021-01-22,466636.95608731196,0.2859752444210189
2021-01-29,190481.24975863547,0.11654801893590692
2021-02-05,670847.0725772444,0.37559899397428276
2021-02-12,356979.4529879427,0.19182822199237212
2021-02-19,480994.0584450811,0.2403953670259643
2021-02-26,401943.216554462,0.19358307753969053
2021-03-05,692034.5935667818,0.31246572654704724
2021-03-19,604908.4065416809,0.2745719043125948
2021-03-26,191070.6151753363,0.0847125628321185
2021-04-05,535975.7819773097,0.22455241156272043
2021-04-16,459815.8721691038,0.1928013685077258
2021-04-23,184871.23181279784,0.07784245959382667
2021-04-30,46629.47224121145,0.018580376993103505
2021-05-07,183858.05771325115,0.0663988404372087
2021-05-14,340359.6986716182,0.129886354339016
2021-05-21,1579383.556688041,0.5700241249115867
2021-05-28,120905.15961831923,0.04314949725932556
2021-06-04,662263.668807457,0.21581230354690473
2021-06-11,1097196.4612844558,0.34590425917140677
2021-06-18,629112.6017648804,0.21548747404477817
2021-06-25,627289.7103861449,0.21069121072438812
2021-07-02,585879.4649388164,0.19521151887225885
2021-07-09,377891.0197650179,0.12110112065678487
2021-07-16,663365.9070813871,0.20869189875659022
2021-07-23,970963.2752812814,0.30525358048136475
2021-07-30,815933.5704381352,0.2562984296038696
