symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
LTF,3002.286002309344,223.558725,2025-08-22,20,168,285.3,0.27617475005728354,856552.1964588559,0.06096811985919682
ATHERENERG,801.9581833956252,645.100125,2025-11-07,2,91,706.1,0.09455877101248422,566262.673295651,0.04030574047910553
NATIONALUM,1879.1540493277528,263.93431499999997,2025-11-14,13,84,354.65,0.3437055352200036,666441.9835940875,0.047436355779535894
IDEA,46044.955371934884,10.7715,2025-11-14,22,84,11.12,0.03235389685744794,512019.9037359159,0.036444820281031444
HINDCOPPER,1109.3308616858935,366.99502500000006,2025-12-05,14,63,579.85,0.5799941702206997,643245.5001485654,0.04578526435876174
ASHOKLEY,3596.6211517761726,162.77991,2025-12-12,21,56,201.84,0.23995645408576527,725942.0132745027,0.05167147998583471
M&MFIN,1038.772223658429,371.3161500000001,2025-12-19,17,49,380.45,0.024598579943263754,395200.8924908493,0.028129815650996388
JKTYRE,990.6219100500304,511.79654999999997,2025-12-24,15,44,541.45,0.05793991772707363,536372.2331965889,0.03817818311349752
SHRIRAMFIN,522.5227511806726,970.2866999999999,2025-12-24,17,44,1002.5,0.03319977487066472,523829.0580586243,0.037285378438676915
HINDZINC,811.6211350295612,624.6718500000001,2025-12-24,18,44,608.95,-0.025168174298233592,494236.6901762513,0.03517903741307588
VEDL,228.5241097293926,608.84025,2026-01-09,18,28,671.05,0.10217745952242807,153351.10383390888,0.010915305007375573
MCX,290.1319312768546,2367.225,2026-01-14,10,23,2380.4,0.005565588399919719,690630.0492114247,0.04915802655431951
HINDALCO,723.0154137723889,949.9210499999998,2026-01-14,16,23,942.55,-0.007759644867328608,681478.1782511651,0.04850660990049763
CANBK,4493.635478031723,152.84007,2026-01-14,20,23,147.31,-0.03618206927018541,661957.4422688532,0.04711715275354313
INDIANB,824.6350910028499,832.8624,2026-01-14,23,23,871.2,0.046031133113945355,718422.0912816828,0.0511362230484461
BANKINDIA,4565.925177468488,150.42023999999998,2026-01-14,24,23,163.66,0.08801847410960129,747259.3145444928,0.0531888139956901
FEDERALBNK,2087.411830605132,281.59957499999996,2026-01-23,22,14,286.8,0.018467446195542303,598669.7130175518,0.042612425687800236
GMDCLTD,113.37440662311265,591.2301,2026-01-30,16,7,600.1,0.01500244997675182,68035.9814145299,0.004842700639573218
KARURVYSYA,221.62189374844291,302.4537,2026-01-30,20,7,318.1,0.05173122365505867,70497.9244013797,0.005017938104060857
MRPL,4017.514798501476,184.771305,2026-02-06,15,0,185.25,0.0025907431892631116,744244.6164223985,0.05297423223732558
UNIONBANK,4180.398508221076,177.571935,2026-02-06,18,0,178.13,0.0031427545124176337,744654.3862694202,0.053003399049635656
CHENNPETRO,824.9541613024718,899.8335749999999,2026-02-06,20,0,905.6,0.006408323894782519,747078.4884755184,0.053175943063256015
APLAPOLLO,338.58448053320006,2192.4261,2026-02-06,22,0,2198.0,0.0025423433884499413,744208.6882119738,0.05297167492038849
GESHIP,581.1419615866557,1277.3496,2026-02-06,23,0,1274.2,-0.0024657306034306936,740491.0874537168,0.052707061590862185
