date,open,high,low,close,volume
2009-03-05,57.97,64.95,57.97,63.17,6082
2009-03-06,64.03,65.72,62.78,64.43,10220
2009-03-09,64.47,65.47,62.0,64.03,14628
2009-03-12,64.47,66.0,63.13,64.32,4254
2009-03-13,64.47,67.4,64.0,64.65,18598
2009-03-16,65.47,77.6,64.25,76.13,790464
2009-03-17,74.97,79.0,68.6,72.43,492762
2009-03-18,74.9,75.82,70.6,71.5,212710
2009-03-19,71.47,73.0,68.5,69.13,259204
2009-03-20,64.5,67.5,64.5,65.25,76434
2009-03-23,64.03,67.95,62.63,67.45,321372
2009-03-24,67.45,69.5,66.43,68.45,116054
2009-03-25,66.75,69.75,66.53,67.0,295922
2009-03-26,66.55,69.5,66.55,67.72,69838
2009-03-27,66.75,69.47,66.75,69.2,46422
2009-03-30,65.97,69.63,65.97,69.05,191384
2009-03-31,68.63,72.0,68.63,70.63,49650
2009-04-01,71.75,73.6,70.15,72.63,37636
2009-04-02,73.5,74.15,72.0,73.68,75170
2009-04-06,74.45,77.6,74.45,77.43,568046
2009-04-08,77.4,84.28,75.5,82.5,811592
2009-04-09,84.45,88.5,82.5,85.4,232786
2009-04-13,86.95,87.5,84.05,85.85,118314
2009-04-15,86.45,94.5,85.97,89.28,192554
2009-04-16,88.0,92.5,83.5,84.85,216834
2009-04-17,87.0,89.5,85.1,86.8,128602
2009-04-20,87.45,89.7,85.0,85.5,86080
2009-04-21,83.57,86.95,83.57,85.6,14964
2009-04-22,86.5,87.5,81.5,83.3,27724
2009-04-23,84.43,84.72,82.53,84.1,18816
2009-04-24,85.5,86.95,83.75,85.9,27596
2009-04-27,86.25,88.45,85.5,86.43,25358
2009-04-28,86.95,86.95,83.0,83.55,24686
2009-04-29,85.95,87.0,83.5,85.03,135308
2009-05-04,86.25,97.0,86.25,94.1,189152
2009-05-05,95.0,101.18,92.68,96.95,520098
2009-05-06,97.0,99.45,91.2,94.8,175858
2009-05-07,97.0,97.75,93.78,95.85,94304
2009-05-08,96.0,97.25,93.55,95.47,102430
2009-05-11,97.5,97.95,93.1,95.93,109374
2009-05-12,96.0,101.0,94.0,99.47,106216
2009-05-13,99.5,100.5,97.5,98.8,40598
2009-05-14,97.55,102.0,96.85,100.57,58296
2009-05-15,99.5,103.93,98.07,102.85,111564
2009-05-19,114.0,123.43,104.0,123.43,274524
2009-05-20,122.38,138.0,122.0,135.4,314612
2009-05-21,130.05,135.0,122.65,124.32,164616
2009-05-22,125.0,129.45,122.97,126.03,49180
2009-05-25,128.5,137.0,124.5,133.55,182580
2009-05-26,131.0,135.75,125.5,126.88,58254
2009-05-27,125.05,137.98,125.05,134.32,227370
2009-05-28,136.5,139.95,134.0,136.6,171234
2009-05-29,132.55,139.0,131.05,131.95,138386
2009-06-01,134.45,147.5,128.8,131.82,94356
2009-06-02,132.6,141.5,127.55,138.75,380948
2009-06-03,137.55,142.9,134.1,136.55,235844
2009-06-04,127.5,142.0,127.5,138.27,132304
2009-06-05,135.55,144.0,135.0,135.52,409730
2009-06-08,133.02,137.55,131.52,133.7,170742
2009-06-09,134.0,138.0,130.0,137.18,135948
2009-06-10,136.52,141.4,134.0,135.73,205546
2009-06-11,134.55,136.98,132.0,133.35,231004
2009-06-12,131.05,138.5,130.0,131.07,197566
2009-06-15,131.05,131.05,124.0,124.82,57102
2009-06-16,123.03,127.5,120.05,126.1,37692
2009-06-17,125.03,127.5,120.1,120.75,82834
2009-06-18,110.13,123.47,110.13,119.97,90702
2009-06-19,120.03,125.0,120.03,123.93,112772
2009-06-22,122.55,124.93,121.0,122.72,86432
2009-06-23,119.05,125.5,117.53,123.88,530882
2009-06-24,124.03,133.98,124.03,129.95,66736
2009-06-25,129.75,133.5,129.75,130.13,259464
2009-06-26,127.55,136.95,127.55,133.35,54342
2009-06-29,133.05,136.98,130.52,132.02,282966
2009-06-30,132.27,136.5,126.5,132.98,93976
2009-07-01,130.02,133.48,128.5,129.55,16178
2009-07-02,129.02,132.15,126.5,128.43,23486
2009-07-03,125.05,136.48,125.05,135.73,84030
2009-07-06,138.45,143.5,127.0,132.43,51828
2009-07-07,133.02,136.4,133.02,134.0,59864
2009-07-08,131.05,133.0,130.05,131.4,41302
2009-07-09,129.07,133.5,129.07,132.07,66800
2009-07-10,130.55,135.5,130.55,132.15,63184
2009-07-13,129.02,131.5,125.1,130.65,41610
2009-07-14,130.07,134.5,130.0,132.65,62598
2009-07-15,130.55,142.45,130.55,140.63,286574
2009-07-16,137.55,143.45,137.55,139.77,70886
2009-07-17,139.05,141.0,135.52,137.13,43492
2009-07-20,137.0,140.95,136.02,139.05,35356
