symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
LTF,1956.9138503672755,223.558725,2025-08-22,20,152,286.6,0.2819897769590518,560851.5095152612,0.04856685675951587
NETWEB,155.1584831163895,2886.9123,2025-09-05,12,138,3146.0,0.0897456081364163,488128.5878841614,0.04226942569608924
ATHERENERG,663.0047679735447,645.100125,2025-11-07,2,75,612.0,-0.05131005826421142,405758.9179998094,0.03513663583864646
NATIONALUM,1617.3418856777105,263.93431499999997,2025-11-14,13,68,361.7,0.3704167266010865,584992.5600496279,0.050657347599667425
MUTHOOTFIN,115.84027374863062,3685.0053000000003,2025-11-14,21,68,3976.0,0.07896724056272042,460580.92842455534,0.039883940040196214
IDEA,39629.76583736293,10.7715,2025-11-14,22,68,10.23,-0.050271549923408876,405412.5045162228,0.03510663821226678
HINDCOPPER,1146.8389833270223,366.99502500000006,2025-12-05,14,47,551.75,0.5034263747853256,632768.4090506845,0.05479449045411745
ASHOKLEY,2713.4869763830297,162.77991,2025-12-12,21,40,182.17,0.11911844649625358,494315.9224876965,0.042805217056752255
M&MFIN,1360.0698883631449,371.31615000000005,2025-12-19,17,33,350.15,-0.05700304174757831,476228.4714103551,0.04123893680125784
JKTYRE,941.8625410499229,511.79655,2025-12-24,15,28,507.95,-0.007515779463538874,478419.0777263083,0.04142863204386375
SHRIRAMFIN,496.803675742009,970.2867,2025-12-24,17,28,988.9,0.019183299121795727,491289.1549412727,0.0425431145512271
HINDZINC,771.6723573882573,624.6718500000001,2025-12-24,18,28,690.7,0.10570053700995174,532994.0972480694,0.046154548103271326
HEROMOTOCO,82.30238464135347,5946.24375,2026-01-02,21,19,5595.0,-0.059069853972938735,460481.84206837264,0.0398753596712645
VEDL,772.605084388744,608.84025,2026-01-09,18,12,674.0,0.10702273708086807,520735.82687801344,0.04509304492269422
INDIACEM,1007.8719682295263,466.71907500000003,2026-01-09,20,12,458.1,-0.018467372476687394,461706.148645946,0.03998137832535376
MCX,196.415242522091,2367.225,2026-01-14,10,7,2359.0,-0.0034745324166481906,463343.5571096127,0.040123169478560164
HINDALCO,489.4712802494027,949.92105,2026-01-14,16,7,940.1,-0.010338806577662396,460151.9505624635,0.03984679276319374
CANBK,3042.128104752614,152.84007,2026-01-14,20,7,152.29,-0.003598990762042953,463285.6890727756,0.04011815840413433
INDIANB,558.2663744687679,832.8624000000001,2026-01-14,23,7,849.45,0.01991637514192024,474219.37179249496,0.041064959105377975
BANKINDIA,3091.067215950173,150.42024,2026-01-14,24,7,159.47,0.06016318016777533,492932.4889275741,0.04268541882422393
ABCAPITAL,1231.4851660997542,352.115325,2026-01-21,18,0,351.2,-0.002599503443935558,432497.59033423365,0.0374520673694058
FEDERALBNK,1585.1262522120044,273.55852500000003,2026-01-21,21,0,275.4,0.0067315577169453356,436543.76985918597,0.03780244571033509
CUB,1597.9295889671557,271.36665,2026-01-21,22,0,272.85,0.005466220701770164,435995.08834968845,0.03775493271299754
MARUTI,27.44149781595282,15801.7905,2026-01-21,24,0,15758.0,-0.002771236588663739,432423.1225837845,0.037445618845138855
