date,turnover,turnover_pct
2020-07-10,998003.9920159684,0.9980039920159685
2020-07-17,348887.02857929724,0.3501740009773221
2020-07-24,316521.23060712614,0.3126450238269131
2020-07-31,358187.86406100326,0.3423901713582094
2020-08-07,308750.3653994394,0.2766880637408974
2020-08-14,349015.7601221323,0.3116886995551169
2020-08-21,266454.8062344516,0.230458196184754
2020-08-28,389043.598509592,0.33280857677299186
2020-09-04,292809.4593423313,0.2489239010753949
2020-09-11,202483.680310844,0.17318986277726497
2020-09-18,371984.86190090684,0.3031909931587919
2020-09-25,614235.495237973,0.5410978522824609
2020-10-01,421091.1922182221,0.3541124610037285
2020-10-09,339441.66849871364,0.2835328106889335
2020-10-16,552118.2592944297,0.47628111775228665
2020-10-23,309447.1899693411,0.2568848641088178
2020-10-30,276510.32489836577,0.2297860096057466
2020-11-06,315061.6749962392,0.2620381689039031
2020-11-13,104622.42077845096,0.08327870322606062
2020-11-20,539156.9114902406,0.42260302346679623
2020-11-27,417920.58191193134,0.3074825932733237
2020-12-04,547641.0510498437,0.3868738400110884
2020-12-11,380541.26388810057,0.2720246081577426
2020-12-18,373789.1516592136,0.2645539343891717
2020-12-24,486798.5581080091,0.34224112127476436
2021-01-01,353433.7738971209,0.23885935207944584
2021-01-08,423297.68596033205,0.2773603995866359
2021-01-15,406621.65785709705,0.2672999506182256
2021-01-22,197206.14966218855,0.12753606209475896
2021-01-29,335670.0466695616,0.2168891189543419
2021-02-05,780140.8772745421,0.4613021217388825
2021-02-12,506562.80963664956,0.29149434393775986
2021-02-19,118640.53116560474,0.06434746793743115
2021-02-26,463156.6547131836,0.2425572645137091
2021-03-05,655285.2604074911,0.32531318143031573
2021-03-10,208849.10900105687,0.10085886048163265
2021-03-19,206241.88269496948,0.10343604617512912
2021-03-26,229257.34576255543,0.11300476621155531
2021-04-01,472071.00130061415,0.21922186526755985
2021-04-09,397939.37035560573,0.18051624070919187
2021-04-16,249872.73600812937,0.11985500691505646
2021-04-23,371978.8382334173,0.17814658395327396
2021-04-30,527956.9684652371,0.2406301553833542
2021-05-07,133150.40122610217,0.055117295628976125
2021-05-12,68058.05287657294,0.02841741550681632
2021-05-21,1211896.5087310895,0.4904967004664779
2021-05-28,646900.4800203792,0.2575032764207922
2021-06-04,219459.46485423832,0.08023042824358162
2021-06-11,991846.6540503702,0.35120353421140516
2021-06-18,80582.31684573165,0.029515697432247905
2021-06-25,234986.0025597519,0.08442148456519105
2021-07-02,452584.28095959366,0.16020742455054632
2021-07-09,674520.9603199488,0.23261032228270662
2021-07-16,337387.04232913855,0.1157633704890137
2021-07-23,540877.4485713437,0.19039761586605283
2021-07-30,813151.1157818263,0.28587732174770214
2021-08-06,764368.8514408148,0.2670129578610167
2021-08-13,855236.1190901634,0.3066321068921505
2021-08-18,1099078.6337816322,0.39541436838519656
2021-08-27,421764.6052408243,0.1537591972801052
2021-09-03,532517.5424561175,0.18910514440623963
2021-09-09,1774662.2637719158,0.6131109849650831
2021-09-17,704838.6808605437,0.23805883195102323
2021-09-24,832050.5328783463,0.2873795300480682
2021-10-01,1071906.1873053971,0.3592110279191671
2021-10-08,948370.1406636735,0.3059324973371643
2021-10-14,550259.4103553368,0.16993663048458785
2021-10-22,900779.9084146791,0.29755943240771104
2021-10-29,726898.0020076388,0.25094787578386546
2021-11-04,576929.0325998482,0.19088438223538304
2021-11-12,1319759.8119731324,0.42809631027976025
2021-11-18,1867966.2136766827,0.6046179988220504
2021-11-26,816498.8812119388,0.2589617010849818
2021-12-03,930746.7278803932,0.28625306890945185
2021-12-10,662849.8004573504,0.19532421605235042
2021-12-17,416459.9215231013,0.12400879298330039
2021-12-24,208957.234188504,0.06284535516113374
2021-12-31,663651.5494781858,0.18704681032643253
2022-01-07,1276243.3008770458,0.3351259866336515
2022-01-14,742722.4829088597,0.19062038203301335
2022-01-21,1547609.8049952663,0.42124268678975646
2022-01-28,1437905.141606452,0.4096056520876814
2022-02-04,1094710.606409373,0.2974665768168102
2022-02-11,789684.7467187741,0.22122715306242685
2022-02-18,1158031.3898462395,0.34191984642911577
2022-02-25,1022400.8601829,0.3338843843248194
2022-03-04,382652.5242677644,0.12230930184912915
2022-03-11,885008.0001531304,0.2729885528244613
2022-03-17,955406.5049681226,0.2882337741505301
2022-03-25,332295.3146248241,0.0980729165751468
2022-04-01,454142.04862677865,0.13026129199332412
2022-04-08,755089.3378437534,0.20443142667533623
2022-04-13,2038753.0462196579,0.5506318864651768
2022-04-22,545237.8475781558,0.14571294502135246
2022-04-29,845998.7673739161,0.23314495208724706
2022-05-06,1149013.9073287852,0.3321456711560517
2022-05-13,948892.216480766,0.3067257395167655
2022-05-20,766745.3967151202,0.22243340562155273
2022-05-27,1188024.4348660654,0.36500469831973176
2022-06-03,1045933.6533652935,0.3084926481743248
2022-06-10,370757.924614384,0.10695384069195843
2022-06-17,970214.5702126885,0.306007309554814
2022-06-24,880574.294554704,0.28468187455496313
2022-07-01,1227317.5656792368,0.40008172635144096
2022-07-08,663691.9974527752,0.20938069761949668
2022-07-15,882622.9905289053,0.27531784147414784
2022-07-22,1525206.8995376073,0.45911949637254285
2022-07-29,659229.001188365,0.19358230346425326
2022-08-05,767102.3738451173,0.21859047478865545
2022-08-12,333641.5313187197,0.09269342942103832
2022-08-19,961277.7550650757,0.26263108315926137
2022-08-26,673107.3602980337,0.18207709075172956
2022-09-02,806878.0338874335,0.2154830492131222
2022-09-09,784175.1041146873,0.2057195691581065
2022-09-16,932886.5588890415,0.2443209514519399
2022-09-23,687396.527030388,0.18163883327604433
2022-09-30,1693820.8086646185,0.46344799970668304
2022-10-07,1228150.6331872572,0.32265359057491605
2022-10-14,2305410.859200194,0.6207075560116317
2022-10-21,1451091.7563966394,0.38693707657449494
2022-10-28,1631592.696846029,0.428277948737784
2022-11-04,1248195.617579383,0.31694188686038144
2022-11-11,1589884.733477311,0.4013660000824435
2022-11-18,1590383.329775393,0.39798073576501464
2022-11-25,1003411.9824706037,0.24921131037256505
2022-12-02,1736178.3146451092,0.4223541439218772
2022-12-09,1282462.5181083442,0.30915559388443054
2022-12-16,2436578.830788987,0.5796131393075372
2022-12-23,1315306.5324282048,0.36153666958329816
2022-12-30,722153.5779063947,0.17351171510942037
2023-01-06,451319.5129569939,0.10860130052809926
2023-01-13,1063473.4090616205,0.2553228592304268
2023-01-20,747629.9485974488,0.17879233839905043
2023-01-25,1077820.9756228472,0.2651747094799601
2023-02-03,1067568.4031114788,0.27316592035464665
2023-02-10,438105.50769426825,0.11205741076617734
2023-02-17,597648.3048468276,0.15520338664917374
2023-02-24,1672482.2267917683,0.4526674914998952
2023-03-03,1340321.47760243,0.3482093577113459
2023-03-10,585948.4223472123,0.15039673663957603
2023-03-17,1664670.6571044633,0.44721628032910216
2023-03-24,997358.0520661662,0.2751388760395896
2023-03-29,707826.4442343508,0.19183985717826169
2023-04-06,998798.8648389073,0.25810497290855283
2023-04-13,628406.8949860589,0.15904525866255184
2023-04-21,768673.7996520026,0.19109405746062652
2023-04-28,593914.6743372991,0.13950687322203928
2023-05-05,1825110.4228166486,0.414690335188486
2023-05-12,1459231.1754384418,0.3390792954400387
2023-05-19,823346.5210298082,0.1879663761494705
2023-05-26,1204616.1535015758,0.27157024510965616
2023-06-02,1659169.9334643108,0.3582487523862436
2023-06-09,1462739.8894258083,0.3062749171040729
2023-06-16,1415517.0305011177,0.2877712943384871
2023-06-23,397450.46976554394,0.08103843965581892
2023-06-28,1533907.7274461612,0.2967164731022262
2023-07-07,2252552.0291482657,0.41660882349100614
2023-07-14,1618639.0848242121,0.28054002342252443
2023-07-21,2505671.438922588,0.4205341023953583
2023-07-28,1176699.4923845744,0.19617384313460537
2023-08-04,710400.1079915718,0.11699171390234142
2023-08-11,915068.9908906275,0.14427190928976985
2023-08-18,1233862.1047489091,0.18922791107100506
2023-08-25,1450200.6240989198,0.2118216170603118
2023-09-01,1381354.4803202455,0.20013427546822687
2023-09-08,1888209.5467002548,0.2638374557594455
2023-09-15,3032388.0888222232,0.43002452089608023
2023-09-22,515665.41040229145,0.07571789491887622
2023-09-29,1216555.3137552908,0.17382675698612457
2023-10-06,1676306.406569318,0.23883277747806436
2023-10-13,1562828.7335401964,0.2188025119028059
2023-10-20,2292061.487899558,0.3147416322342084
2023-10-27,972709.2219237895,0.13909128958054268
2023-11-03,1922495.7578496488,0.2676834659873109
2023-11-10,3260361.92740275,0.43760647107509626
2023-11-17,2274655.7255912377,0.28814711670518806
2023-11-24,2264198.5304624382,0.28802155542877117
2023-12-01,2097405.472659878,0.2586846094395876
2023-12-08,2162487.787136388,0.2621175030829725
2023-12-15,842885.0324034556,0.09830261499200355
2023-12-22,2332402.851248388,0.27252430493776497
2023-12-29,3244668.9773332565,0.37292177935287796
2024-01-05,3106637.737517827,0.3404425545329884
2024-01-12,2083345.4961973773,0.22610685339791978
2024-01-19,2011600.398315135,0.2090126147364301
2024-01-25,2546845.2491689553,0.24986690305529494
2024-02-02,1848573.7471267248,0.16897191342701112
2024-02-09,3954818.5239315713,0.3638344333788273
2024-02-16,1802849.9545900575,0.17222726089313273
2024-02-23,4182467.662320268,0.4007752388769002
2024-03-01,1180841.0169369127,0.11320627588231436
2024-03-07,3295284.0029876577,0.32147252990546854
2024-03-15,4028136.6789328475,0.431589444545183
2024-03-22,3221023.7002355666,0.3383525577194668
2024-03-28,3954908.5750110014,0.4076388602291789
2024-04-05,4093728.330124316,0.39608675069929206
2024-04-10,3489214.504000086,0.33398388440533944
2024-04-19,1576876.019626821,0.150330598700623
2024-04-26,4253578.969195256,0.3873249098876084
2024-05-03,5891904.921560385,0.5349487747917782
2024-05-10,3544073.6322611882,0.3433971708088651
2024-05-17,4283143.0239665145,0.3822172632087764
2024-05-24,3937745.643287593,0.3417793183571692
2024-05-31,1916173.9273372027,0.16804606784435352
2024-06-07,3214557.137214006,0.28202459227917814
2024-06-14,1190845.1970242867,0.09681137979752692
2024-06-21,2406677.096970807,0.1963218357148009
2024-06-28,3469383.248175282,0.2823293761470286
2024-07-05,2225634.83041832,0.16383944529759192
2024-07-12,2402852.9581059553,0.1789952495912153
2024-07-19,4103426.0475989096,0.3242572234987288
2024-07-26,3476132.624563132,0.2697388755330587
2024-08-02,3557728.0689002303,0.2729782187585756
2024-08-09,4628372.735783651,0.35999919046030654
2024-08-14,4726002.139433366,0.37221052240058294
2024-08-23,2381072.3967103306,0.17832619285228643
2024-08-30,2661001.576616732,0.19805970975110684
2024-09-06,3922986.853546214,0.29852188814485836
2024-09-13,5341755.59833963,0.4009265936885804
2024-09-20,5996673.03381664,0.44883998581350104
2024-09-27,3040275.4592984887,0.2281792453781427
2024-10-04,2666444.5478386832,0.20786969353124593
2024-10-11,3517291.9462411674,0.26450397171620865
2024-10-18,1528101.3847488544,0.1154903701215238
2024-10-25,5234404.237802107,0.4335034021318111
2024-11-01,3613026.3282672726,0.2798310196002613
2024-11-08,2958790.852612498,0.2299525343522258
2024-11-14,3277324.3172754617,0.27022967307021045
2024-11-22,3996456.7468960504,0.32647812074937854
2024-11-29,1324426.1096201183,0.10296313725321696
2024-12-06,4198312.30455493,0.3151727864640585
2024-12-13,3404860.1723860265,0.2536116184146216
2024-12-20,3790799.3671631,0.28297441068171414
2024-12-27,3490842.241112736,0.25868583363221626
2025-01-03,3696048.7324712332,0.26616344130904646
2025-01-10,4203912.579795409,0.32220482028508257
2025-01-17,2619868.7308766088,0.20808843986956796
2025-01-24,3797135.6282431697,0.32058081812712463
2025-01-31,6300621.272870675,0.5532634599008714
2025-02-07,3205168.842926583,0.26938925764443555
2025-02-14,6140711.7397030145,0.5794458469919138
2025-02-21,5604949.505939292,0.52029964020393
2025-02-28,4526396.151148017,0.44720023422722627
2025-03-07,5515029.868555047,0.5184317281874973
2025-03-13,4588066.15760777,0.4415335515335806
2025-03-21,4861704.76574732,0.4249434972424746
2025-03-28,5509014.38005483,0.48304017284589806
2025-04-04,5640290.676421421,0.5204294822622276
2025-04-09,4015536.83031495,0.3865978073226635
2025-04-17,3405822.0843604533,0.30516024912661555
2025-04-25,2984697.337695678,0.2698222097730923
2025-04-30,6065569.068010168,0.5572808372227398
2025-05-09,3885120.407654222,0.35613191794877236
2025-05-16,7269316.486454822,0.638896695323995
2025-05-23,4802386.796337755,0.42066783871021146
2025-05-30,4473252.563184955,0.3782635333566987
2025-06-06,3783706.119553656,0.3109121166551736
2025-06-13,4398325.464275764,0.36012896783755916
2025-06-20,3988195.4300884674,0.33334912295432606
2025-06-27,3032999.5265450063,0.24400907934445548
2025-07-04,2781906.850045265,0.22583684117611927
