start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-19,10.761226162814399,0.5618945698585074,-0.27111124067472747,258,1.1905209275422384,0.29636220721948714,0.9980039920159685,107.68642119484956,40.31688311688312,20.0,0.4779220779220779,,0.5,0.6153846153846154,0.5121951219512195,0.527027027027027,2334,1179,1155,8.048275862068966,34.83582089552239,333.42857142857144
