date,portfolio_value,cash,invested,benchmark,drawdown,exposure
2020-07-10,1000000.0,1000000.0,0.0,10919.7,0.0,1.0
2020-07-13,999176.9416226024,0.0,999176.9416226024,10953.75,-0.0008230583773976008,1.0
2020-07-14,984691.4111944234,0.0,984691.4111944234,10768.6,-0.015308588805576506,1.0
2020-07-15,984119.6062394946,0.0,984119.6062394946,10769.6,-0.015880393760505318,1.0
2020-07-16,982121.9977199602,0.0,982121.9977199602,10879.9,-0.017878002280039884,1.0
2020-07-17,1003102.9046582101,0.0,1003102.9046582101,11045.85,0.0,1.0
2020-07-20,1012282.2186069771,0.0,1012282.2186069771,11159.45,0.0,1.0
2020-07-21,1011375.5244994496,0.0,1011375.5244994496,11283.9,-0.000895693010171783,1.0
2020-07-22,1018633.3547647097,0.0,1018633.3547647097,11249.45,0.0,1.0
2020-07-23,1020779.4139771482,0.0,1020779.4139771482,11334.3,0.0,1.0
2020-07-24,1022885.1193139779,0.0,1022885.1193139779,11297.75,0.0,1.0
2020-07-27,1019339.57262936,0.0,1019339.57262936,11231.3,-0.003466221785488277,1.0
2020-07-28,1024503.4465057969,0.0,1024503.4465057969,11388.4,0.0,1.0
2020-07-29,1031873.3378534841,0.0,1031873.3378534841,11310.85,0.0,1.0
2020-07-30,1031777.2964537925,0.0,1031777.2964537925,11231.3,-9.307479529552243e-05,1.0
2020-07-31,1059556.4570266693,0.0,1059556.4570266693,11222.95,0.0,1.0
2020-08-03,1084976.062451822,7.275957614183426e-12,1084976.062451822,11056.0,0.0,1.0
2020-08-04,1096323.1143773375,7.275957614183426e-12,1096323.1143773375,11244.1,0.0,1.0
2020-08-05,1106891.6383646098,7.275957614183426e-12,1106891.6383646098,11248.4,0.0,1.0
2020-08-06,1127541.002379792,7.275957614183426e-12,1127541.002379792,11345.45,0.0,1.0
2020-08-07,1128508.131250848,7.275957614183426e-12,1128508.131250848,11361.4,0.0,1.0
2020-08-10,1168796.1283352696,0.0,1168796.1283352696,11433.0,0.0,1.0
2020-08-11,1148177.529101806,0.0,1148177.529101806,11471.25,-0.01764088597968827,1.0
2020-08-12,1132040.073808726,0.0,1132040.073808726,11458.25,-0.031447789426626405,1.0
2020-08-13,1130580.7070599224,0.0,1130580.7070599224,11458.9,-0.03269639618825393,1.0
2020-08-14,1127307.5651124148,0.0,1127307.5651124148,11337.55,-0.035496834920173415,1.0
2020-08-17,1126242.8151477724,0.0,1126242.8151477724,11402.85,-0.036407814978054676,1.0
2020-08-18,1138664.8034878215,0.0,1138664.8034878215,11541.95,-0.025779795224308732,1.0
2020-08-19,1144701.3414241762,0.0,1144701.3414241762,11564.5,-0.0206150468220766,1.0
2020-08-20,1139603.5599827059,0.0,1139603.5599827059,11479.0,-0.02497661281111796,1.0
2020-08-21,1158811.497797363,0.0,1158811.497797363,11535.8,-0.008542662228123499,1.0
2020-08-24,1179591.7716132756,0.0,1179591.7716132756,11619.15,0.0,1.0
2020-08-25,1169531.8695302971,0.0,1169531.8695302971,11625.6,-0.008528291164001667,1.0
2020-08-26,1173952.1876425818,0.0,1173952.1876425818,11694.35,-0.004780962453629911,1.0
2020-08-27,1170645.8502989921,0.0,1170645.8502989921,11709.45,-0.007583912951553251,1.0
2020-08-28,1172108.1815482022,0.0,1172108.1815482022,11791.5,-0.0063442203016035315,1.0
2020-08-31,1124669.4620195809,0.0,1124669.4620195809,11496.05,-0.04656043803915311,1.0
2020-09-01,1124577.7187210498,0.0,1124577.7187210498,11586.6,-0.046638213504139214,1.0
2020-09-02,1157193.226697339,0.0,1157193.226697339,11660.6,-0.018988386876676144,1.0
2020-09-03,1185516.7703550453,0.0,1185516.7703550453,11663.35,0.0,1.0
2020-09-04,1176635.2299445902,0.0,1176635.2299445902,11464.95,-0.007491703730007293,1.0
2020-09-07,1178539.216637576,0.0,1178539.216637576,11478.4,-0.005885664287464842,1.0
2020-09-08,1171322.6127597047,0.0,1171322.6127597047,11434.9,-0.011972970733336585,1.0
2020-09-09,1152154.367568307,0.0,1152154.367568307,11397.95,-0.02814165402042068,1.0
2020-09-10,1170465.097500282,0.0,1170465.097500282,11562.65,-0.012696296864915246,1.0
2020-09-11,1170373.3487794837,0.0,1170373.3487794837,11589.65,-0.012773688195930277,1.0
2020-09-14,1217451.008225479,0.0,1217451.008225479,11566.45,0.0,1.0
2020-09-15,1233353.1383763046,0.0,1233353.1383763046,11652.85,0.0,1.0
2020-09-16,1238999.1749545976,0.0,1238999.1749545976,11732.7,0.0,1.0
2020-09-17,1228142.2729634566,0.0,1228142.2729634566,11646.15,-0.008762638596219285,1.0
2020-09-18,1233470.3019103701,0.0,1233470.3019103701,11640.2,-0.00446237023880991,1.0
2020-09-21,1182499.5595918656,0.0,1182499.5595918656,11367.25,-0.04560101128784233,1.0
2020-09-22,1151876.657199833,0.0,1151876.657199833,11264.55,-0.0703168488856799,1.0
2020-09-23,1141890.053166814,0.0,1141890.053166814,11241.6,-0.07837706735465921,1.0
2020-09-24,1103310.4756254635,0.0,1103310.4756254635,10922.25,-0.10951476164954377,1.0
2020-09-25,1144076.308991628,0.0,1144076.308991628,11176.3,-0.07661253363340459,1.0
2020-09-28,1184261.0362651402,0.0,1184261.0362651402,11365.25,-0.04417931811089648,1.0
2020-09-29,1188078.5082584857,0.0,1188078.5082584857,11353.65,-0.04109822486199621,1.0
2020-09-30,1193428.1481238585,0.0,1193428.1481238585,11385.2,-0.036780514266612885,1.0
2020-10-01,1205660.240715428,0.0,1205660.240715428,11545.9,-0.026907955156944552,1.0
2020-10-05,1226572.4463831806,0.0,1226572.4463831806,11625.6,-0.01002965040059245,1.0
2020-10-06,1237462.0877713354,0.0,1237462.0877713354,11770.75,-0.0012405877375329943,1.0
2020-10-07,1218403.8783865229,0.0,1218403.8783865229,11833.9,-0.01662252645876816,1.0
2020-10-08,1219606.7097628443,0.0,1219606.7097628443,11925.4,-0.015651717598975767,1.0
2020-10-09,1215840.0398989809,0.0,1215840.0398989809,11990.7,-0.018691808294759693,1.0
2020-10-12,1192610.5061912015,0.0,1192610.5061912015,11999.05,-0.03744043555565402,1.0
2020-10-13,1192873.9335865292,0.0,1192873.9335865292,11995.7,-0.03722782250420675,1.0
2020-10-14,1189618.805163258,0.0,1189618.805163258,12039.05,-0.0398550465484766,1.0
2020-10-15,1164597.182142348,0.0,1164597.182142348,11758.2,-0.06005007454099076,1.0
2020-10-16,1176463.023115948,0.0,1176463.023115948,11843.35,-0.05047311822539435,1.0
2020-10-19,1185576.4603485086,0.0,1185576.4603485086,11952.9,-0.043117635335024884,1.0
2020-10-20,1194147.0224913391,0.0,1194147.0224913391,11976.85,-0.03620030857962597,1.0
2020-10-21,1203507.045265237,0.0,1203507.045265237,12009.0,-0.028645805749355047,1.0
2020-10-22,1208959.011837527,0.0,1208959.011837527,11971.8,-0.024245506957800478,1.0
2020-10-23,1221159.6981366049,0.0,1221159.6981366049,12006.1,-0.014398295962260388,1.0
2020-10-26,1207905.439632493,0.0,1207905.439632493,11842.7,-0.025095848286778688,1.0
2020-10-27,1211925.7829273515,0.0,1211925.7829273515,11971.9,-0.021851016993807204,1.0
2020-10-28,1210691.52047088,0.0,1210691.52047088,11819.05,-0.02284719397392254,1.0
2020-10-29,1216308.5897339429,0.0,1216308.5897339429,11774.4,-0.01831364029882121,1.0
2020-10-30,1219958.2025776943,0.0,1219958.2025776943,11748.95,-0.015368026679760338,1.0
2020-11-02,1197169.0045716169,0.0,1197169.0045716169,11777.85,-0.033761257657426214,1.0
2020-11-03,1209142.5780658901,0.0,1209142.5780658901,11913.35,-0.02409735009694547,1.0
2020-11-04,1212749.701306109,0.0,1212749.701306109,12007.1,-0.021186029966041242,1.0
2020-11-05,1226405.988619645,0.0,1226405.988619645,12217.9,-0.010163998967484544,1.0
2020-11-06,1219200.5842992184,0.0,1219200.5842992184,12349.15,-0.0159795026950722,1.0
2020-11-09,1218369.7728072954,0.0,1218369.7728072954,12545.45,-0.01665005317542534,1.0
2020-11-10,1202544.5650100394,0.0,1202544.5650100394,12683.35,-0.029422626488749715,1.0
2020-11-11,1227715.5962126744,0.0,1227715.5962126744,12805.6,-0.009107010698644502,1.0
2020-11-12,1253388.1685672626,0.0,1253388.1685672626,12764.05,0.0,1.0
2020-11-13,1272802.1405166283,0.0,1272802.1405166283,12804.25,0.0,1.0
2020-11-14,1291747.3988866806,0.0,1291747.3988866806,12864.6,0.0,1.0
2020-11-17,1305122.0129050575,0.0,1305122.0129050575,12960.9,0.0,1.0
2020-11-18,1314318.6240178251,0.0,1314318.6240178251,13022.75,0.0,1.0
2020-11-19,1298893.3920849778,0.0,1298893.3920849778,12864.85,-0.011736295637120975,1.0
2020-11-20,1308116.4650024576,0.0,1308116.4650024576,12962.45,-0.0047189158717143576,1.0
2020-11-23,1348916.6908214518,0.0,1348916.6908214518,13036.65,0.0,1.0
2020-11-24,1362089.4826241843,0.0,1362089.4826241843,13158.3,0.0,1.0
2020-11-25,1347652.1693564004,0.0,1347652.1693564004,12959.8,-0.010599386789162502,1.0
2020-11-26,1352107.852265103,0.0,1352107.852265103,13087.75,-0.007328175194371789,1.0
2020-11-27,1392138.5069576935,0.0,1392138.5069576935,13080.3,0.0,1.0
2020-12-01,1405989.9361634385,0.0,1405989.9361634385,13225.7,0.0,1.0
2020-12-02,1423804.9896541755,0.0,1423804.9896541755,13244.35,0.0,1.0
2020-12-03,1433839.6936930297,0.0,1433839.6936930297,13280.5,0.0,1.0
2020-12-04,1449260.445848624,0.0,1449260.445848624,13396.5,0.0,1.0
2020-12-07,1459147.6731799366,7.275957614183426e-12,1459147.6731799366,13497.85,0.0,1.0
2020-12-08,1452942.1896148603,7.275957614183426e-12,1452942.1896148603,13529.85,-0.004252813940039735,1.0
2020-12-09,1448510.8056920143,7.275957614183426e-12,1448510.8056920143,13649.6,-0.00728978134525704,1.0
2020-12-10,1437674.1350770334,7.275957614183426e-12,1437674.1350770334,13612.35,-0.014716494085965759,1.0
2020-12-11,1434717.6115076337,7.275957614183426e-12,1434717.6115076337,13647.9,-0.016742693094978,1.0
2020-12-14,1446836.9961782123,0.0,1446836.9961782123,13693.2,-0.008436895886552387,1.0
2020-12-15,1444012.665357166,0.0,1444012.665357166,13697.7,-0.010372499028687532,1.0
2020-12-16,1463939.7405258252,0.0,1463939.7405258252,13808.05,0.0,1.0
2020-12-17,1467540.1842158537,0.0,1467540.1842158537,13852.55,0.0,1.0
2020-12-18,1449611.4249525105,0.0,1449611.4249525105,13872.8,-0.012216877913242996,1.0
2020-12-21,1387209.0928086792,0.0,1387209.0928086792,13431.3,-0.05473859746477572,1.0
2020-12-22,1406000.3281510232,0.0,1406000.3281510232,13577.35,-0.04193401770304017,1.0
2020-12-23,1454734.4051094642,0.0,1454734.4051094642,13725.55,-0.008726015985199065,1.0
2020-12-24,1460575.7467434874,0.0,1460575.7467434874,13862.1,-0.004745653677679429,1.0
2020-12-28,1490566.5167360678,0.0,1490566.5167360678,13986.7,0.0,1.0
2020-12-29,1484634.4129456973,0.0,1484634.4129456973,14037.65,-0.003979764555130494,1.0
