start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-02-05,13.086376597171657,0.6072737574596123,-0.3001445653506216,394,1.3746085122794356,0.28817534209914236,0.9980039920159688,123.29954791504512,43.393653516295025,21.0,0.49485420240137223,0.5555555555555556,0.5531914893617021,0.4788732394366197,0.49244712990936557,0.4945054945054945,2356,1190,1166,8.068493150684931,34.64705882352941,336.57142857142856
