start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-23,10.406037032170294,0.5519020230034783,-0.27111124067472747,262,1.1918513117751877,0.29549737523775593,0.9980039920159685,107.59359654619061,40.38321799307958,20.5,0.4757785467128028,0.5555555555555556,0.5660377358490566,0.4585987261146497,0.46194225721784776,0.4802158273381295,2336,1180,1156,8.055172413793104,34.865671641791046,333.7142857142857
