date,buf0_r12,buf0_dd,buf10_r12,buf10_dd,buf15_r12,buf15_dd,buf20_r12,buf20_dd,nifty100_r12
2023-05-02 00:00:00,148.64592515309005,-3.1671834208043537,143.45431947687408,-3.054658927395726,138.87438058692334,-3.4816304857277713,143.81222596478432,0.0,28.430511470707586
2023-05-03 00:00:00,151.08472345344043,-2.43584558408243,145.04373786906734,-2.205226216654088,140.85112126920345,-2.6549161617654304,144.58991978030596,0.0,29.122517571386375
2023-05-04 00:00:00,141.50540176703603,-1.7075866563105113,136.2748349454764,-1.5128186667616728,132.09238989170277,-1.9750763260418025,135.8846226621156,0.0,25.914446332131668
2023-05-05 00:00:00,141.72322800788675,-1.6599940367979182,135.86001253672967,-1.298131554621873,131.4929279731518,-1.7952977519243296,136.42979056445697,-0.25803388357469315,27.70377802862438
2023-05-08 00:00:00,144.55393814061952,-1.9363354672713107,139.88409159659943,-2.218232554580535,133.78976059851465,-2.3640419731111306,136.90962588008856,-0.5677306900363499,26.70116179595441
2023-05-09 00:00:00,159.22022163166912,-4.34551508129185,153.71730171556175,-4.653595088260609,147.54827901748914,-4.8632218063637485,150.6367556467766,-2.819798463048162,27.625793237845777
2023-05-10 00:00:00,162.24113520614372,-4.2811828758420045,157.21033384994053,-4.949129650592077,150.08187437210486,-5.095495396206573,154.0871198023837,-3.4314767295903548,27.31297655310567
2023-05-11 00:00:00,163.8288382344569,-3.2440790654813867,158.25953169563886,-3.9244919606870154,150.41252614467712,-4.031929090353204,154.19577274888147,-2.401724880928302,28.442989394335385
2023-05-12 00:00:00,169.49668361216635,-3.700032415982679,164.39950308275195,-4.45350479303711,156.34082524399574,-4.465331407468098,159.0823360428363,-2.6127492929049367,28.942715165315036
2023-05-15 00:00:00,172.88167226011032,-3.2549885193820516,167.3175404463445,-3.8783111951542826,158.35500767720006,-3.7980953101390047,160.36917484012812,-1.7292173453420379,28.757099588675715
2023-05-16 00:00:00,173.03449281928985,-2.7902342073720887,168.22305937083732,-3.738289433670261,159.52352955538754,-3.8083600613201707,162.16336236780836,-1.8147303871980713,29.774119395999943
2023-05-17 00:00:00,169.3568245584998,-2.3545404733721575,164.45731356986698,-2.9721181271101793,157.13818204381474,-2.9977955595000494,160.88379756408054,-1.2107574031825385,30.88714992218955
2023-05-18 00:00:00,170.30602231627995,-1.4588528861949057,165.16245979620533,-2.2798154430287543,157.24674824782215,-2.2544551573863925,162.38238630865865,-0.7001190415250047,33.34083927553757
2023-05-19 00:00:00,175.58193753286062,-2.3753212700640347,170.441394923383,-3.217683430023399,161.09503336009152,-3.071705764593202,165.5331420404553,-1.3381953456359175,32.77760397777452
2023-05-22 00:00:00,174.25414157347907,-2.2785182176332297,169.44817120362455,-3.0095273541040246,159.66969087135078,-2.7942393958495737,164.85451910641072,-1.2252078528787624,31.78583018442429
2023-05-23 00:00:00,169.13217534978963,-3.0741597082442174,164.6274008816571,-3.912419636056874,154.7673558427924,-3.761786599555872,160.63465981162213,-2.3936627689651324,31.032722642400046
2023-05-24 00:00:00,171.815183869127,-2.8060055621734525,167.1831676743918,-3.8432107394759107,157.20452157233393,-3.681483998122359,164.35083418798544,-2.9192293800475833,30.367088607594937
2023-05-25 00:00:00,165.6408572996044,-2.0022350995884675,160.83493722210102,-2.9660242148037863,151.80785604336177,-3.223385730298678,157.98829891555545,-2.1851150230133953,28.839438661220186
2023-05-26 00:00:00,169.51968987536006,-1.146452544238341,164.6300108328449,-2.0683442892552084,156.22008945672593,-2.6915905429008347,161.30666116065814,-1.3459426132902297,27.863785505938377
2023-05-29 00:00:00,180.33793222299028,-1.0989961987556862,175.24650773735746,-2.1999041055463575,166.8188827637131,-2.739139799013246,171.32167858258924,-1.3666956305197098,31.659658468652395
2023-05-30 00:00:00,149.70617437041835,-0.621703925652306,146.3579583572888,-2.0273555608174565,137.29118502037707,-2.5160648278065523,144.27248317307976,-1.1716003200154201,22.804241519256664
2023-05-31 00:00:00,145.57384996617643,0.0,143.0670829909877,-0.3622613214271264,134.88563599902093,-0.8178532037359743,141.55545212328127,0.0,27.7273392883292
2023-06-01 00:00:00,152.49479740148536,0.0,150.46790994324772,0.0,141.11089531646942,0.0,147.60682889883873,0.0,29.34552883074264
2023-06-02 00:00:00,156.3740136053727,0.0,153.97956709454323,0.0,144.92691038353666,0.0,151.5642401059818,0.0,31.47342471690957
2023-06-05 00:00:00,158.38671227913542,-0.5231175137366484,155.51890810107793,-0.4788610645591329,146.18450420195566,-0.514172051103301,152.73272447234922,-0.22492441531056784,31.097259619149998
2023-06-06 00:00:00,161.81993089810663,0.0,159.38037936057376,0.0,151.16229715884248,0.0,156.37064651938616,0.0,30.99766027898543
2023-06-07 00:00:00,161.83932158453857,0.0,158.50292324874954,0.0,149.89309011846257,0.0,154.4980262201085,0.0,30.48904990179342
2023-06-08 00:00:00,165.3101176760726,0.0,162.41134491335302,0.0,152.1013099845647,0.0,156.7222001254766,0.0,31.711285113626865
2023-06-09 00:00:00,165.52495732387905,0.0,162.85439806600937,0.0,152.79180084424988,0.0,158.6742488107268,0.0,32.80465460677438
2023-06-12 00:00:00,164.765015736873,0.0,162.469798455842,0.0,152.7395351979774,0.0,158.89059846216563,0.0,33.09509430706683
2023-06-13 00:00:00,158.85891055465402,0.0,156.66842674304564,0.0,147.55951311589283,0.0,153.1644537904377,0.0,31.775766016713103
2023-06-14 00:00:00,158.5844421560145,0.0,156.1560236802359,0.0,147.33244631139914,0.0,152.69262862036697,0.0,31.78038251293085
2023-06-15 00:00:00,157.52827269859574,0.0,155.43496232229094,0.0,146.72350661066596,0.0,152.66081887520735,0.0,31.639469056911285
2023-06-16 00:00:00,156.78305913923705,0.0,154.5341833066893,0.0,145.5452097662143,0.0,151.04596401463613,0.0,30.976059323724424
2023-06-19 00:00:00,154.2177164706378,0.0,152.06770663075505,0.0,142.12826974129652,0.0,146.70055983411268,0.0,32.162837376153064
2023-06-20 00:00:00,152.27839873250383,0.0,151.05923525080502,0.0,139.77998491216206,0.0,143.9265376387653,0.0,32.31007842678218
2023-06-21 00:00:00,152.48849358277715,-0.0593768027271957,150.94205184295336,-0.023913748795878487,139.38504909718324,0.0,143.43613537246287,0.0,32.92338988092076
2023-06-22 00:00:00,153.04356555467598,-0.5538104230138341,151.98695065320842,-0.6022045134522536,140.7284407447888,-0.6077690347182529,144.7793507427911,-0.5614266159474246,33.566472784374035
2023-06-23 00:00:00,165.2095532594231,-2.777227834457263,162.1062638743352,-2.6207630253712977,149.8425516320783,-2.5758235212206104,153.45468871640895,-2.5579432058897678,35.27660890257182
2023-06-26 00:00:00,161.13064017181352,-0.4768660489603227,158.01611464327118,-0.2083364081110095,146.55372064105515,-0.1866105632218895,149.31166224375434,-0.09743606565112417,34.816921817767096
2023-06-27 00:00:00,160.24092591310938,0.0,157.43510035670093,0.0,145.92465237379756,0.0,148.83358157389898,0.0,34.96077605286034
2023-06-28 00:00:00,165.75267671975408,0.0,162.7673679561354,0.0,151.6465306191845,0.0,154.76151813061895,0.0,34.07905318180855
2023-06-30 00:00:00,168.8834061619229,0.0,165.30463320271073,0.0,153.78637191394455,0.0,156.74919393684866,0.0,32.941613807655166
2023-07-03 00:00:00,163.354906628393,0.0,161.25267808321223,0.0,150.4682565499694,0.0,153.85382768764853,0.0,32.09398741667253
2023-07-04 00:00:00,160.47308434564806,-0.1314781038511348,157.9475942968819,0.0,147.86170249582605,-0.008279364374641496,149.7597270478639,0.0,32.40462778695989
2023-07-05 00:00:00,154.01490196598382,0.0,152.35806759334926,0.0,142.5707108381863,0.0,144.45873688659862,0.0,31.753113672695797
2023-07-06 00:00:00,156.4954866476989,0.0,155.86494319764532,-0.03802177905667392,145.89359304814974,0.0,148.1044430127186,-0.0894649064051678,31.121404746070304
2023-07-07 00:00:00,152.79911933620372,0.0,154.70290732521562,0.0,145.07499159904174,0.0,146.59588306965912,0.0,32.98238499292905
2023-07-10 00:00:00,153.3603468899786,-0.41997681014012134,154.69943249205986,-0.2626630036068667,145.47785602368145,-0.27707955919670235,146.19268018727024,-0.24422996297752686,33.556741754072284
2023-07-11 00:00:00,146.53498344094916,0.0,148.72683248709842,0.0,139.6788685647565,0.0,140.46960563428397,0.0,32.82109901932388
