date,turnover,turnover_pct
2020-07-10,998003.9920159688,0.9980039920159688
2020-07-17,387566.1281707363,0.3889957798015125
2020-07-24,396854.6694863512,0.3916027672025882
2020-07-31,319206.2168132296,0.3039703436473008
2020-08-07,353191.1951771904,0.3155880919351489
2020-08-14,436677.01985789964,0.3890065384056474
2020-08-21,352190.5938563061,0.30411550858974606
2020-08-28,468221.57901747467,0.40053206988916734
2020-09-04,252782.4807270755,0.2151603435011983
2020-09-11,240876.62067449067,0.20619061405093292
2020-09-18,333783.3111702565,0.2712196153193714
2020-09-25,655325.84718154,0.5750664951387459
2020-10-01,380314.018461523,0.31826421428815194
2020-10-09,335920.43686340086,0.2790264503075282
2020-10-16,554205.5013296949,0.47541377062703866
2020-10-23,310354.2847191529,0.2561394370192297
2020-10-30,277104.85165199183,0.22898485798794788
2020-11-06,314744.44133099855,0.2602947786662148
2020-11-13,138752.6462253983,0.1098023827474962
2020-11-20,504107.4616315103,0.388434777692473
2020-11-27,428502.2442909637,0.3101021772900423
2020-12-04,596148.4111846515,0.4143552702615595
2020-12-11,344628.5226242094,0.24195810560024453
2020-12-18,419492.89234464505,0.29151479844305683
2020-12-24,450599.62816235115,0.3108807513181948
2021-01-01,356896.32468472834,0.23671279958532856
2021-01-08,476505.7831523175,0.3063077870978027
2021-01-15,460926.4698566658,0.2971976263661325
2021-01-22,199591.04034265815,0.12664712281856827
2021-01-29,416689.99606843124,0.26402318900289207
2021-02-05,930279.8418897543,0.5397257531986781
2021-02-12,572470.8114789746,0.3238692967036498
2021-02-19,120075.29725980347,0.06396530468936502
2021-02-26,466458.2550568654,0.23989330900032235
2021-03-05,738811.7614122623,0.3595323842862722
2021-03-10,278870.85511047055,0.1322379287913711
2021-03-19,277211.0271726862,0.1363989024233763
2021-03-26,221738.9473850041,0.10700066263730276
2021-04-01,562480.4124879699,0.2553761789249691
2021-04-09,404386.0047275314,0.17943466086269766
2021-04-16,249360.45732723575,0.11689688259154003
2021-04-23,366422.159147767,0.1713881195910567
2021-04-30,523836.78927759343,0.23326521466025074
2021-05-07,132111.29473688774,0.05342298166200391
2021-05-12,134784.28631628564,0.054998380597988034
2021-05-21,1161550.5542953932,0.4590605075775394
2021-05-28,714944.5858227296,0.27837949793208727
2021-06-04,296744.6605867482,0.1057550320854103
2021-06-11,935779.3597389978,0.32280023431571914
2021-06-18,141314.33185755723,0.05057568313529619
2021-06-25,296931.3374616944,0.10436626824375238
2021-07-02,540341.7042349754,0.18752803252778596
2021-07-09,740400.1082155401,0.25018336573276834
2021-07-16,406765.68415074376,0.13695082213151663
2021-07-23,542140.1769482314,0.18736176096511392
2021-07-30,892040.8964603135,0.30752001137120605
2021-08-06,780573.2970686823,0.26711372453969784
2021-08-13,1085365.3560851219,0.38089283536016244
2021-08-18,994104.1574567155,0.3487797116278323
2021-08-27,518074.4216107269,0.18350828350036905
2021-09-03,515223.9262826817,0.17757181488927132
2021-09-09,1989723.1101458096,0.6678945087048248
2021-09-17,792724.0962268957,0.2601630761718715
2021-09-24,1055496.9567606875,0.35454807827962026
2021-10-01,1296706.2747892984,0.423039536414998
2021-10-08,1230145.450027228,0.3854029530747052
