date,portfolio_value,cash,invested,benchmark,drawdown,exposure
2020-07-10,1000000.0,1000000.0,0.0,10919.7,0.0,1.0
2020-07-13,999176.9416226024,0.0,999176.9416226024,10953.75,-0.0008230583773976008,1.0
2020-07-14,984691.4111944234,0.0,984691.4111944234,10768.6,-0.015308588805576506,1.0
2020-07-15,984119.6062394946,0.0,984119.6062394946,10769.6,-0.015880393760505318,1.0
2020-07-16,982121.9977199602,0.0,982121.9977199602,10879.9,-0.017878002280039884,1.0
2020-07-17,1003102.9046582101,0.0,1003102.9046582101,11045.85,0.0,1.0
2020-07-20,1015542.1082127575,0.0,1015542.1082127575,11159.45,0.0,1.0
2020-07-21,1014770.7090416796,0.0,1014770.7090416796,11283.9,-0.0007595934869066845,1.0
2020-07-22,1028182.0239374083,0.0,1028182.0239374083,11249.45,0.0,1.0
2020-07-23,1032231.0876691577,0.0,1032231.0876691577,11334.3,0.0,1.0
2020-07-24,1040189.3808569754,0.0,1040189.3808569754,11297.75,0.0,1.0
2020-07-27,1033523.1057206535,0.0,1033523.1057206535,11231.3,-0.006408712931514238,1.0
2020-07-28,1039016.6493805175,0.0,1039016.6493805175,11388.4,-0.00112742111969244,1.0
2020-07-29,1046403.7006211373,0.0,1046403.7006211373,11310.85,0.0,1.0
2020-07-30,1046285.0374259023,0.0,1046285.0374259023,11231.3,-0.00011340097054757248,1.0
2020-07-31,1074588.4965701536,0.0,1074588.4965701536,11222.95,0.0,1.0
2020-08-03,1091385.2053837772,0.0,1091385.2053837772,11056.0,0.0,1.0
2020-08-04,1102023.5471275137,0.0,1102023.5471275137,11244.1,0.0,1.0
2020-08-05,1106066.3059123037,0.0,1106066.3059123037,11248.4,0.0,1.0
2020-08-06,1122096.23008707,0.0,1122096.23008707,11345.45,0.0,1.0
2020-08-07,1127621.75070936,0.0,1127621.75070936,11361.4,0.0,1.0
2020-08-10,1163722.972047329,0.0,1163722.972047329,11433.0,0.0,1.0
2020-08-11,1144085.722841396,0.0,1144085.722841396,11471.25,-0.01687450508206889,1.0
2020-08-12,1128919.6740527463,0.0,1128919.6740527463,11458.25,-0.029906858273454517,1.0
2020-08-13,1126064.0513312842,0.0,1126064.0513312842,11458.9,-0.032360726410506135,1.0
2020-08-14,1122995.5590456359,0.0,1122995.5590456359,11337.55,-0.03499751571462206,1.0
2020-08-17,1126014.2185035972,0.0,1126014.2185035972,11402.85,-0.032403548309604124,1.0
2020-08-18,1141393.0706889948,0.0,1141393.0706889948,11541.95,-0.019188330809564835,1.0
2020-08-19,1145799.4586418497,0.0,1145799.4586418497,11564.5,-0.015401872985240206,1.0
2020-08-20,1139647.6817519485,0.0,1139647.6817519485,11479.0,-0.020688162796189347,1.0
2020-08-21,1160506.614540455,0.0,1160506.614540455,11535.8,-0.002763851521479843,1.0
2020-08-24,1186562.5165958817,0.0,1186562.5165958817,11619.15,0.0,1.0
2020-08-25,1179205.4104721616,0.0,1179205.4104721616,11625.6,-0.006200352717045887,1.0
2020-08-26,1182159.7671761294,0.0,1182159.7671761294,11694.35,-0.0037105077551103927,1.0
2020-08-27,1178279.438917805,0.0,1178279.438917805,11709.45,-0.0069807343163341695,1.0
2020-08-28,1177652.7822267944,0.0,1177652.7822267944,11791.5,-0.007508862149672724,1.0
2020-08-31,1130410.2911110322,0.0,1130410.2911110322,11496.05,-0.047323444571588213,1.0
2020-09-01,1129599.0004545106,0.0,1129599.0004545106,11586.6,-0.04800717648219088,1.0
2020-09-02,1163395.0174553785,0.0,1163395.0174553785,11660.6,-0.019524887072084662,1.0
2020-09-03,1191611.8614147718,0.0,1191611.8614147718,11663.35,0.0,1.0
2020-09-04,1183302.1859717662,0.0,1183302.1859717662,11464.95,-0.006973474930955792,1.0
2020-09-07,1186922.9989738618,0.0,1186922.9989738618,11478.4,-0.003934890707904648,1.0
2020-09-08,1180176.437136702,0.0,1180176.437136702,11434.9,-0.0095966015850939,1.0
2020-09-09,1159402.3418816263,0.0,1159402.3418816263,11397.95,-0.027030210571170277,1.0
2020-09-10,1177533.4630368445,0.0,1177533.4630368445,11562.65,-0.011814583954554037,1.0
2020-09-11,1177425.4758843402,0.0,1177425.4758843402,11589.65,-0.011905206711846916,1.0
2020-09-14,1225165.9282669318,0.0,1225165.9282669318,11566.45,0.0,1.0
2020-09-15,1240760.9346241783,0.0,1240760.9346241783,11652.85,0.0,1.0
2020-09-16,1246380.2953034858,0.0,1246380.2953034858,11732.7,0.0,1.0
2020-09-17,1235158.2614769468,0.0,1235158.2614769468,11646.15,-0.009003699648353791,1.0
2020-09-18,1239907.9544212103,0.0,1239907.9544212103,11640.2,-0.005192910146817997,1.0
2020-09-21,1188863.505881027,0.0,1188863.505881027,11367.25,-0.04614706252914069,1.0
2020-09-22,1158168.1695371687,0.0,1158168.1695371687,11264.55,-0.07077464727155203,1.0
2020-09-23,1148126.3721118616,0.0,1148126.3721118616,11241.6,-0.07883141570984165,1.0
2020-09-24,1109282.078917701,0.0,1109282.078917701,10922.25,-0.10999709872050101,1.0
2020-09-25,1150228.03111792,0.0,1150228.03111792,11176.3,-0.07714520563898464,1.0
2020-09-28,1191974.7343427702,7.275957614183426e-12,1191974.7343427702,11365.25,-0.043650851321801576,1.0
2020-09-29,1194817.9544746755,7.275957614183426e-12,1194817.9544746755,11353.65,-0.04136966945249665,1.0
2020-09-30,1200347.2860929002,7.275957614183426e-12,1200347.2860929002,11385.2,-0.036933357646974696,1.0
2020-10-01,1212773.768756338,7.275957614183426e-12,1212773.768756338,11545.9,-0.026963300586331007,1.0
2020-10-05,1235065.964877259,7.275957614183426e-12,1235065.964877259,11625.6,-0.009077751364379383,1.0
2020-10-06,1242918.2469429786,0.0,1242918.2469429786,11770.75,-0.0027776821998491963,1.0
2020-10-07,1222870.859463223,0.0,1222870.859463223,11833.9,-0.018862169057750067,1.0
2020-10-08,1224079.2422540544,0.0,1224079.2422540544,11925.4,-0.017892655342405916,1.0
2020-10-09,1220131.850652375,0.0,1220131.850652375,11990.7,-0.02105973975199882,1.0
2020-10-12,1189107.8778619464,0.0,1189107.8778619464,11999.05,-0.045950997185489006,1.0
2020-10-13,1190157.372205918,0.0,1190157.372205918,11995.7,-0.045108963379333566,1.0
2020-10-14,1187572.340866566,0.0,1187572.340866566,12039.05,-0.04718299435454454,1.0
2020-10-15,1161632.0666369055,0.0,1161632.0666369055,11758.2,-0.06799548178507153,1.0
2020-10-16,1172690.1520042068,0.0,1172690.1520042068,11843.35,-0.05912332181193214,1.0
2020-10-19,1186171.0062820937,7.275957614183426e-12,1186171.0062820937,11952.9,-0.04830731779719888,1.0
2020-10-20,1198203.4474977858,7.275957614183426e-12,1198203.4474977858,11976.85,-0.03865340938655426,1.0
2020-10-21,1210229.0430630064,7.275957614183426e-12,1210229.0430630064,12009.0,-0.029004993401052448,1.0
2020-10-22,1219769.85849405,7.275957614183426e-12,1219769.85849405,11971.8,-0.02135017450910215,1.0
2020-10-23,1232827.740349003,7.275957614183426e-12,1232827.740349003,12006.1,-0.01087353114097711,1.0
2020-10-26,1213648.8012533283,0.0,1213648.8012533283,11842.7,-0.026261241591746698,1.0
2020-10-27,1216564.7337267569,0.0,1216564.7337267569,11971.9,-0.023921720913815503,1.0
2020-10-28,1214905.077017435,0.0,1214905.077017435,11819.05,-0.025253302226177055,1.0
2020-10-29,1220096.0625660918,0.0,1220096.0625660918,11774.4,-0.021088453368876436,1.0
2020-10-30,1222562.8894411866,0.0,1222562.8894411866,11748.95,-0.0191092605940949,1.0
2020-11-02,1199885.9074200804,0.0,1199885.9074200804,11777.85,-0.037303532524223915,1.0
2020-11-03,1210619.5633291027,0.0,1210619.5633291027,11913.35,-0.02869166987727101,1.0
2020-11-04,1214761.8855405895,0.0,1214761.8855405895,12007.1,-0.02536818808997421,1.0
2020-11-05,1229901.5171458754,0.0,1229901.5171458754,12217.9,-0.013221308311519797,1.0
2020-11-06,1222369.2732912037,0.0,1222369.2732912037,12349.15,-0.019264603350003684,1.0
2020-11-09,1220605.794936642,0.0,1220605.794936642,12545.45,-0.020679483191418546,1.0
2020-11-10,1203228.9704610365,0.0,1203228.9704610365,12683.35,-0.034621315023230737,1.0
2020-11-11,1230560.6235881143,0.0,1230560.6235881143,12805.6,-0.012692491830127661,1.0
2020-11-12,1256811.8328652205,0.0,1256811.8328652205,12764.05,0.0,1.0
2020-11-13,1275207.4524710595,0.0,1275207.4524710595,12804.25,0.0,1.0
2020-11-14,1294322.6048961882,0.0,1294322.6048961882,12864.6,0.0,1.0
2020-11-17,1309788.0499088308,0.0,1309788.0499088308,12960.9,0.0,1.0
2020-11-18,1320737.945103969,0.0,1320737.945103969,13022.75,0.0,1.0
2020-11-19,1306327.5773497412,0.0,1306327.5773497412,12864.85,-0.010910845567546179,1.0
2020-11-20,1314883.459445093,0.0,1314883.459445093,12962.45,-0.004432738288907889,1.0
2020-11-23,1356708.3497184396,0.0,1356708.3497184396,13036.65,0.0,1.0
2020-11-24,1369296.544414724,0.0,1369296.544414724,13158.3,0.0,1.0
2020-11-25,1353209.5572828255,0.0,1353209.5572828255,12959.8,-0.011748358817902815,1.0
2020-11-26,1357803.0222671558,0.0,1357803.0222671558,13087.75,-0.008393742169619522,1.0
2020-11-27,1398338.6005654747,0.0,1398338.6005654747,13080.3,0.0,1.0
2020-12-01,1412399.7730416465,0.0,1412399.7730416465,13225.7,0.0,1.0
2020-12-02,1437138.801824965,0.0,1437138.801824965,13244.35,0.0,1.0
2020-12-03,1452296.2334922056,0.0,1452296.2334922056,13280.5,0.0,1.0
2020-12-04,1468792.536391495,0.0,1468792.536391495,13396.5,0.0,1.0
2020-12-07,1478647.9256698212,0.0,1478647.9256698212,13497.85,0.0,1.0
2020-12-08,1474497.660785879,0.0,1474497.660785879,13529.85,-0.0028067972178449363,1.0
2020-12-09,1472024.2420876813,0.0,1472024.2420876813,13649.6,-0.004479554238132399,1.0
2020-12-10,1462722.5921672904,0.0,1462722.5921672904,13612.35,-0.010770199738600161,1.0
2020-12-11,1458245.0937967792,0.0,1458245.0937967792,13647.9,-0.013798302840616783,1.0
2020-12-14,1458899.1784818468,2.9103830456733704e-11,1458899.1784818468,13693.2,-0.013355949611215445,1.0
2020-12-15,1462651.1536846764,2.9103830456733704e-11,1462651.1536846764,13697.7,-0.010818513120963824,1.0
2020-12-16,1488397.1400691092,2.9103830456733704e-11,1488397.1400691092,13808.05,0.0,1.0
2020-12-17,1488992.23214814,2.9103830456733704e-11,1488992.23214814,13852.55,0.0,1.0
2020-12-18,1477649.0981650904,2.9103830456733704e-11,1477649.0981650904,13872.8,-0.0076179940621214914,1.0
2020-12-21,1410049.4611776394,0.0,1410049.4611776394,13431.3,-0.053017584152612596,1.0
2020-12-22,1429802.6029891798,0.0,1429802.6029891798,13577.35,-0.0397514694039528,1.0
2020-12-23,1479975.308200765,0.0,1479975.308200765,13725.55,-0.006055722624131121,1.0
2020-12-24,1485289.4774416923,0.0,1485289.4774416923,13862.1,-0.0024867521982340213,1.0
2020-12-28,1504678.7422588682,0.0,1504678.7422588682,13986.7,0.0,1.0
