start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-28,11.78446362515084,0.5824042818952986,-0.2767189886845872,264,1.3571437720338366,0.3130408489164787,0.9980039920159688,122.21320580260326,38.77298616761595,14.0,0.47762408462164363,0.5555555555555556,0.5625,0.44666666666666666,0.4763231197771588,0.4781297134238311,2482,1253,1229,8.529209621993127,37.04477611940298,354.57142857142856
