date,rank,symbol,score,score_6m,mom_6m,vol_6m
2025-05-22,22,GODFRYPHLP,1.87824307263614,1.87824307263614,0.3616290480863591,0.05
2025-05-22,23,NH,1.8128715393503436,1.8128715393503436,0.3496024129421442,0.05
2025-05-22,24,CHOLAFIN,1.8114486125301743,1.8114486125301743,0.34934063199800947,0.05
2025-05-29,1,GRSE,5.763340320559249,5.763340320559249,1.14129794532414,0.05
2025-05-29,2,BDL,4.9635656387442735,4.9635656387442735,0.9852134989689685,0.05
2025-05-29,3,MAZDOCK,3.997746985783531,3.997746985783531,0.7967238241210841,0.05
2025-05-29,4,FORCEMOT,3.879826554030337,3.879826554030337,0.7737104108152373,0.05
2025-05-29,5,BLUEJET,3.402313654476054,3.402313654476054,0.6805187429004163,0.05
2025-05-29,6,SOLARINDS,3.1491252428454404,3.1491252428454404,0.6311063596986533,0.05
2025-05-29,7,POWERINDIA,3.12274710439257,3.12274710439257,0.6259583883638358,0.05
2025-05-29,8,INTELLECT,2.896951996779215,2.896951996779215,0.5818920967408532,0.05
2025-05-29,9,BSE,2.8733196728061907,2.8733196728061907,0.57728,0.05
2025-05-29,10,MANAPPURAM,2.7015294487806116,2.7015294487806116,0.5437533297815664,0.05
2025-05-29,11,RPOWER,2.5269631534081456,2.5269631534081456,0.509684880023128,0.05
2025-05-29,12,AIIL,2.4625287424629034,2.4625287424629034,0.49710982658959546,0.05
2025-05-29,13,LLOYDSME,2.29291687644418,2.29291687644418,0.4640082858622476,0.05
2025-05-29,14,COCHINSHIP,2.225035347705861,2.225035347705861,0.45076049111233285,0.05
2025-05-29,15,GODFRYPHLP,2.1650949927364014,2.1650949927364014,0.4390624999999999,0.05
2025-05-29,16,HONASA,2.0887190547863543,2.0887190547863543,0.4241569318933216,0.05
2025-05-29,17,ADANIENSOL,2.011409188735481,2.011409188735481,0.4090690978886755,0.05
2025-05-29,18,NH,1.9927688191023876,1.9927688191023876,0.4054312335748984,0.05
2025-05-29,19,MAHSCOOTER,1.9765756269419326,1.9765756269419326,0.4022709617001352,0.05
2025-05-29,20,GLAXO,1.9323132596969057,1.9323132596969057,0.3936326948946256,0.05
2025-05-29,21,REDINGTON,1.8831612405658367,1.8831612405658367,0.384040161062595,0.05
2025-05-29,22,BAJFINANCE,1.8468997563505725,1.8468997563505725,0.37696335078534027,0.05
2025-05-29,23,SAGILITY,1.8216534182641508,1.8216534182641508,0.3720362622036262,0.05
2025-05-29,24,RBLBANK,1.776111376392388,1.776111376392388,0.3631482534268209,0.05
2025-06-05,1,GRSE,5.356541693353101,5.356541693353101,1.0485442733397496,0.05
2025-06-05,2,BSE,4.660737681171908,4.660737681171908,0.912454814327966,0.05
2025-06-05,3,FORCEMOT,4.264390929251948,4.264390929251948,0.8349349752560709,0.05
2025-06-05,4,BLUEJET,3.7130182055322205,3.7130182055322205,0.7270942408376964,0.05
2025-06-05,5,BDL,3.6217851270835526,3.6217851270835526,0.709250336415332,0.05
2025-06-05,6,SOLARINDS,3.1398253344285982,3.1398253344285982,0.6149857930962512,0.05
2025-06-05,7,POWERINDIA,3.0182314233473178,3.0182314233473178,0.5912037376776498,0.05
2025-06-05,8,RPOWER,2.891944168617288,2.891944168617288,0.5665037303833291,0.05
2025-06-05,9,INTELLECT,2.797158176189139,2.797158176189139,0.5479649260567987,0.05
2025-06-05,10,AIIL,2.768810201125601,2.768810201125601,0.5424204616344352,0.05
2025-06-05,11,MAZDOCK,2.5998412951723298,2.5998412951723298,0.5093725248613923,0.05
2025-06-05,12,MANAPPURAM,2.562069475444916,2.562069475444916,0.5019848892303753,0.05
2025-06-05,13,ASTRAZEN,2.4115914276205377,2.4115914276205377,0.4725535037208646,0.05
2025-06-05,14,LLOYDSME,2.3193420768510165,2.3193420768510165,0.4545108307545822,0.05
