date,rank,symbol,score,score_6m,mom_6m,vol_6m
2023-10-19,5,MAZDOCK,3.6558388724117648,3.6558388724117648,2.0098925946862636,0.05
2023-10-19,6,HBLENGINE,3.6214802881681036,3.6214802881681036,1.994934143870314,0.05
2023-10-19,7,GMDCLTD,3.5712887100391995,3.5712887100391995,1.9730825958702063,0.05
2023-10-19,8,FORCEMOT,3.5709732573801234,3.5709732573801234,1.972945259504654,0.05
2023-10-19,9,KALYANKJIL,3.5547607576341327,3.5547607576341327,1.9658869395711505,0.05
2023-10-19,10,IRFC,3.1423887145972693,3.1423887145972693,1.786355475763016,0.05
2023-10-19,11,GVT&D,2.987742046115363,2.987742046115363,1.719028062970568,0.05
2023-10-19,12,KAYNES,2.9513926455742316,2.9513926455742316,1.7032028847173613,0.05
2023-10-19,13,HSCL,2.8577550340348448,2.8577550340348448,1.6624365482233503,0.05
2023-10-19,14,TITAGARH,2.823625519553797,2.823625519553797,1.6475778258698184,0.05
2023-10-19,15,NEWGEN,2.572148794095987,2.572148794095987,1.5380942044714563,0.05
2023-10-19,16,TARIL,2.5513794130824023,2.5513794130824023,1.529051987767584,0.05
2023-10-19,17,IRCON,2.476265921996789,2.476265921996789,1.496350364963504,0.05
2023-10-19,18,JINDALSAW,2.2818136170890715,2.2818136170890715,1.4116930572472595,0.05
2023-10-19,19,RECLTD,2.257946959236533,2.257946959236533,1.4013024013024014,0.05
2023-10-19,20,MMTC,2.138771046044559,2.138771046044559,1.3494176372712143,0.05
2023-10-19,21,KIRLOSBROS,2.093933204456866,2.093933204456866,1.3298969072164946,0.05
2023-10-19,22,IFCI,2.028558997242599,2.028558997242599,1.3014354066985647,0.05
2023-10-19,23,CHENNPETRO,1.9750698478510413,1.9750698478510413,1.2781482187083255,0.05
2023-10-19,24,ZENTEC,1.9597139461586603,1.9597139461586603,1.271462829736211,0.05
2023-10-26,1,SUZLON,6.565026244289876,6.565026244289876,2.8527607361963185,0.05
2023-10-26,2,BSE,5.995232118336427,5.995232118336427,2.6333333333333333,0.05
2023-10-26,3,ITI,3.970827123255706,3.970827123255706,1.8537360890302068,0.05
2023-10-26,4,KALYANKJIL,3.7577798739058412,3.7577798739058412,1.7716917111003387,0.05
2023-10-26,5,GMDCLTD,3.6170731638650904,3.6170731638650904,1.717505634861007,0.05
2023-10-26,6,JWL,3.5355335732509188,3.5355335732509188,1.686104783599089,0.05
2023-10-26,7,MAZDOCK,3.22101131845816,3.22101131845816,1.5649824371791405,0.05
2023-10-26,8,GVT&D,3.1898385968806573,3.1898385968806573,1.5529778393351799,0.05
2023-10-26,9,NEWGEN,2.984803892432967,2.984803892432967,1.4740190880169672,0.05
2023-10-26,10,ZENTEC,2.9554911207115326,2.9554911207115326,1.4627307558342038,0.05
2023-10-26,11,JINDALSAW,2.866788507606257,2.866788507606257,1.4285714285714288,0.05
2023-10-26,12,HBLENGINE,2.8596610041219876,2.8596610041219876,1.4258266309204646,0.05
2023-10-26,13,TARIL,2.821271735462458,2.821271735462458,1.411042944785276,0.05
2023-10-26,14,KAYNES,2.7537587036745963,2.7537587036745963,1.3850437135720237,0.05
