symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
LTF,1995.1841713898355,223.558725,2025-08-22,,150,299.15,0.33812715204919863,596859.3448712692,0.04964974230187553
NETWEB,158.31386541123507,2886.9123,2025-09-05,,136,3449.9,0.19501378687534077,546167.0042822199,0.04543290014542401
ATHERENERG,679.648660263046,645.100125,2025-11-07,,73,618.8,-0.04076905891159155,420566.59097077284,0.034984830248374156
NATIONALUM,1660.9767343956066,263.93431499999997,2025-11-14,,66,365.8,0.3859508946383121,607585.2894419129,0.05054197995962975
PAYTM,335.8579301554959,1305.28035,2025-11-14,,66,1311.4,0.004688379779868912,440444.0896059174,0.036638339895699305
MUTHOOTFIN,118.96557017805138,3685.0053000000003,2025-11-14,,66,3956.6,0.07370266197446163,470699.1749664781,0.03915510905476654
IDEA,40698.95155026146,10.7715,2025-11-14,,66,10.61,-0.014993269275402676,431815.87594827404,0.03592060197585504
HINDCOPPER,1195.5224589097518,366.99502500000006,2025-12-05,,45,546.9,0.49021093678313465,653831.2327777433,0.0543889485777157
ASHOKLEY,2739.3678362811124,162.77991,2025-12-12,,38,187.47,0.1516777469652122,513549.28826762014,0.042719595564509855
HBLENGINE,605.6704216730776,833.2506750000001,2025-12-19,,31,763.35,-0.0838891309629003,462338.5163841438,0.038459627702830276
M&MFIN,1359.1525380369978,371.31615000000005,2025-12-19,,31,361.9,-0.02535884851763137,491877.3035155895,0.04091681159647033
JKTYRE,956.0766685744854,511.79655,2025-12-24,15.0,26,505.5,-0.012302837914792586,483296.7559644024,0.04020303878150785
SHRIRAMFIN,504.30119315447183,970.2867,2025-12-24,17.0,26,1009.0,0.03989882578005033,508839.9038928621,0.04232784544345303
HINDZINC,783.3180581323057,624.6718500000002,2025-12-24,18.0,26,651.45,0.0428675471769695,510292.54897029063,0.04244868371861813
GPIL,1912.9210897276876,255.79557,2025-12-24,22.0,26,250.8,-0.019529540718785654,479760.60930370406,0.039908884435171564
GMDCLTD,903.3715217890816,541.6561499999999,2025-12-24,24.0,26,540.4,-0.0023190911798932623,488181.9703748197,0.04060941532340306
HEROMOTOCO,83.05900784281435,5946.24375,2026-01-02,,17,5746.0,-0.03367567130089477,477257.05906481127,0.039700626618201916
VEDL,779.7078060773383,608.8402500000001,2026-01-09,,10,675.8,0.10997917762500076,526926.5353470652,0.043832381811236394
INDIACEM,1017.1375480616002,466.71907500000003,2026-01-09,,10,470.65,0.008422464841403743,478715.7869951921,0.0398219708954664
MCX,200.33345515836407,2367.225,2026-01-14,10.0,5,2423.0,0.023561342922620465,485407.96184871614,0.04037865943485455
HINDALCO,499.23555582567457,949.9210499999999,2026-01-14,16.0,5,939.45,-0.01102307397019986,469006.84292043,0.03901433242004096
CANBK,3102.8143561257098,152.84007,2026-01-14,20.0,5,156.13,0.0215253107382114,484442.405421907,0.04029833962721322
INDIANB,569.4030170977322,832.8624,2026-01-14,23.0,5,851.55,0.022437800049563972,484875.13920957386,0.04033433658567185
BANKINDIA,3152.7297349562687,150.42024,2026-01-14,24.0,5,161.34,0.07259501779813671,508661.4154378444,0.04231299788201056
