start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-19,10.89454410854555,0.5650826893846013,-0.2702923075788295,259,1.215384385476594,0.2973702017682959,0.9980039920159685,109.93540039507826,40.053264604811,16.0,0.47508591065292094,,0.4,0.6666666666666666,0.525,0.5428571428571428,2351,1187,1164,8.106896551724137,35.08955223880597,335.85714285714283
