symbol,shares,avg_cost,entry_date,entry_rank,holding_days,last_price,pnl_pct,notional,contribution_pct
LTF,2029.6255657602833,223.558725,2025-08-22,,150,299.15,0.33812715204919863,607162.4879971887,0.05104546104974105
NETWEB,158.0520079750965,2886.9123000000004,2025-09-05,,136,3449.9,0.19501378687534077,545263.6223132855,0.0458414897903943
ATHERENERG,681.9232631816867,645.100125,2025-11-07,,73,618.8,-0.04076905891159155,421974.11525682773,0.035476274786661516
NATIONALUM,1661.4749768502559,263.93431499999997,2025-11-14,,66,365.8,0.3859508946383121,607767.5465318236,0.05109632962688981
PAYTM,335.95867730990744,1305.28035,2025-11-14,,66,1311.4,0.004688379779868912,440576.20942421263,0.03704019299972025
MUTHOOTFIN,119.00125622739621,3685.0053000000003,2025-11-14,,66,3956.6,0.07370266197446163,470840.3703893158,0.03958456634340815
IDEA,40711.15999671476,10.7715,2025-11-14,,66,10.61,-0.014993269275402676,431945.4075651436,0.03631458285608572
HINDCOPPER,1183.1736415013024,366.99502500000006,2025-12-05,,45,546.9,0.49021093678313465,647077.6645370623,0.05440121610648146
ASHOKLEY,2728.9485289750173,162.77991,2025-12-12,,38,187.47,0.1516777469652122,511595.9807269465,0.043010978483773415
HBLENGINE,605.9592040197051,833.2506750000001,2025-12-19,,31,763.35,-0.0838891309629003,462558.9583884419,0.0388883301593812
M&MFIN,1359.8005790264765,371.31615000000005,2025-12-19,,31,361.9,-0.02535884851763137,492111.8295496818,0.04137290383379449
JKTYRE,951.1935398317942,511.79654999999997,2025-12-24,15.0,26,505.5,-0.012302837914792475,480828.33438497194,0.04042427603757628
SHRIRAMFIN,501.72549213361356,970.2866999999999,2025-12-24,17.0,26,1009.0,0.03989882578005055,506241.02156281605,0.04256077550707562
HINDZINC,779.3172880580416,624.6718500000001,2025-12-24,18.0,26,651.45,0.04286754717696972,507686.24730541126,0.04268227875506954
GPIL,1903.1509109723825,255.79557,2025-12-24,22.0,26,250.8,-0.019529540718785654,477310.2484718735,0.04012850296035755
GMDCLTD,804.4367110729822,613.09875,2026-01-02,,17,540.4,-0.1185759227204427,434717.59866383957,0.036547646946091854
HEROMOTOCO,82.94297421173772,5946.24375,2026-01-02,,17,5746.0,-0.03367567130089477,476590.3298206449,0.04006797784525781
VEDL,759.4459764780264,608.84025,2026-01-09,,10,675.8,0.10997917762500098,513233.5909038502,0.043148655906460616
INDIACEM,990.7057648766031,466.71907500000003,2026-01-09,,10,470.65,0.008422464841403743,466275.66823917325,0.03920080197980693
MCX,199.90071583276782,2367.225,2026-01-14,10.0,5,2423.0,0.023561342922620465,484359.43446279643,0.04072114324371725
HINDALCO,498.1571595210189,949.9210499999999,2026-01-14,16.0,5,939.45,-0.01102307397019986,467993.74351202126,0.03934524427681045
CANBK,3096.1119818724483,152.84007,2026-01-14,20.0,5,156.13,0.0215253107382114,483395.96372974536,0.040640142179341955
INDIANB,568.1730524000408,832.8624000000001,2026-01-14,23.0,5,851.55,0.02243780004956375,483827.7627712547,0.04067644445688777
