start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-23,10.469315625870733,0.553452965471219,-0.27111124067472747,262,1.196481926795986,0.2962363625742345,0.9980039920159685,108.01162228428913,40.318377911993096,21.0,0.47627264883520276,0.5555555555555556,0.5660377358490566,0.4551282051282051,0.4631578947368421,0.48128342245989303,2341,1182,1159,8.072413793103449,34.940298507462686,334.42857142857144
