start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-19,11.232534151764881,0.5730360363998499,-0.26978604653805516,258,1.2605201823980035,0.2975980868548071,0.9980039920159685,114.01807741973026,40.05068728522337,16.0,0.47766323024054985,,0.4,0.6666666666666666,0.4878048780487805,0.5138888888888888,2351,1187,1164,8.106896551724137,35.08955223880597,335.85714285714283
