date,portfolio_value,cash,invested,benchmark,drawdown,exposure
2020-07-10,1000000.0,1000000.0,0.0,10919.7,0.0,1.0
2020-07-13,987689.7957571961,90909.0909090908,896780.7048481053,10953.75,-0.012310204242803824,1.0
2020-07-14,966207.6233603314,90909.0909090908,875298.5324512406,10768.6,-0.03379237663966861,1.0
2020-07-15,973220.0041996464,90909.0909090908,882310.9132905556,10769.6,-0.026779995800353618,1.0
2020-07-16,963756.6696079336,90909.0909090908,872847.5786988428,10879.9,-0.0362433303920664,1.0
2020-07-17,982448.8297465947,90909.0909090908,891539.7388375038,11045.85,-0.017551170253405357,1.0
2020-07-20,997347.4604337906,7.275957614183426e-11,997347.4604337905,11159.45,-0.0026525395662094775,1.0
2020-07-21,991979.7916667134,7.275957614183426e-11,991979.7916667133,11283.9,-0.008020208333286538,1.0
2020-07-22,998309.2011675409,7.275957614183426e-11,998309.2011675407,11249.45,-0.0016907988324591505,1.0
2020-07-23,985400.9356399179,7.275957614183426e-11,985400.9356399177,11334.3,-0.014599064360082181,1.0
2020-07-24,990157.7336047485,7.275957614183426e-11,990157.7336047484,11297.75,-0.009842266395251542,1.0
2020-07-27,976416.2721227817,5.093170329928398e-11,976416.2721227817,11231.3,-0.023583727877218297,1.0
2020-07-28,976521.6947041632,5.093170329928398e-11,976521.6947041632,11388.4,-0.02347830529583672,1.0
2020-07-29,984322.4445426585,5.093170329928398e-11,984322.4445426585,11310.85,-0.015677555457341508,1.0
2020-07-30,991357.9634638841,5.093170329928398e-11,991357.9634638841,11231.3,-0.008642036536115949,1.0
2020-07-31,1001613.6431049875,5.093170329928398e-11,1001613.6431049875,11222.95,0.0,1.0
2020-08-03,938932.3793570322,0.0,938932.3793570322,11056.0,-0.0625802815081914,1.0
2020-08-04,985902.0226598361,0.0,985902.0226598361,11244.1,-0.015686308341852806,1.0
2020-08-05,1035174.0994578756,0.0,1035174.0994578756,11248.4,0.0,1.0
2020-08-06,1086748.6097511505,0.0,1086748.6097511505,11345.45,0.0,1.0
2020-08-07,1141086.040238708,0.0,1141086.040238708,11361.4,0.0,1.0
2020-08-10,1150295.77421965,0.0,1150295.77421965,11433.0,0.0,1.0
2020-08-11,1133257.7663549073,0.0,1133257.7663549073,11471.25,-0.014811849479583805,1.0
2020-08-12,1099642.2373244693,0.0,1099642.2373244693,11458.25,-0.04403522818254613,1.0
2020-08-13,1069710.601886408,0.0,1069710.601886408,11458.9,-0.07005604483586869,1.0
2020-08-14,1072013.0353816436,0.0,1072013.0353816436,11337.55,-0.0680544435548438,1.0
2020-08-17,1055435.5142159478,0.0,1055435.5142159478,11402.85,-0.08246597277822265,1.0
2020-08-18,1060961.3546045132,0.0,1060961.3546045132,11541.95,-0.07766212970376296,1.0
2020-08-19,1103786.617615893,0.0,1103786.617615893,11564.5,-0.040432345876701525,1.0
2020-08-20,1066947.6816921253,0.0,1066947.6816921253,11479.0,-0.07245796637309854,1.0
2020-08-21,1039318.4797492995,0.0,1039318.4797492995,11535.8,-0.09647718174539632,1.0
2020-08-24,998795.6502331549,0.0,998795.6502331549,11619.15,-0.1317053642914332,1.0
2020-08-25,967482.5546979522,0.0,967482.5546979522,11625.6,-0.15892714171337075,1.0
2020-08-26,1015833.6580978974,0.0,1015833.6580978974,11694.35,-0.11689351481184962,1.0
2020-08-27,1032411.1792635929,0.0,1032411.1792635929,11709.45,-0.10248198558847088,1.0
2020-08-28,1010307.8177093323,0.0,1010307.8177093323,11791.5,-0.12169735788630909,1.0
2020-08-31,965640.6079017638,0.0,965640.6079017638,11496.05,-0.16052842273819068,1.0
2020-09-01,933406.5389684669,0.0,933406.5389684669,11586.6,-0.18855084067253813,1.0
2020-09-02,948602.6000370212,0.0,948602.6000370212,11660.6,-0.17534027221777426,1.0
2020-09-03,937090.4325608438,0.0,937090.4325608438,11663.35,-0.18534827862289838,1.0
2020-09-04,926038.7517837135,0.0,926038.7517837135,11464.95,-0.19495596477181742,1.0
2020-09-07,917289.5045018186,0.0,917289.5045018186,11478.4,-0.2025620496397118,1.0
2020-09-08,887818.3557628044,0.0,887818.3557628044,11434.9,-0.22818254603682941,1.0
2020-09-09,843611.6326542828,0.0,843611.6326542828,11397.95,-0.26661329063250616,1.0
2020-09-10,840388.2257609533,0.0,840388.2257609533,11562.65,-0.26941553242594085,1.0
