start,end,total_return,cagr,max_drawdown,max_drawdown_duration_days,cost_drag_pct,avg_turnover_pct,max_turnover_pct,annualized_turnover,avg_holding_days,median_holding_days,hit_rate_overall,hit_rate_q1,hit_rate_q2,hit_rate_q3,hit_rate_q4,hit_rate_q5,trades_total,buys,sells,trades_per_week,trades_per_month,trades_per_year
2020-07-10,2026-01-21,6.000662796859613,0.42147678506636477,-0.4327461969575661,360,0.808569007362992,0.33297857088388205,1.9981395006581184,73.06527212749452,36.26315789473684,14.0,0.39649122807017545,0.3333333333333333,0.4473684210526316,0.65,,,1149,579,570,3.962068965517241,17.149253731343283,164.14285714285714
